p	t	ts	ʈʂ	k	tɕ	6/6	1.0
b	d	dz	ɖʐ	ɡ	dʑ	6/6	1.0
	-	sʰ		xʰ	ɕʰ	3/5	0.9406927502991794
		z		ɣ	ʑ	3/6	0.6038032712957624
pʰ	tʰ	tsʰ	ʈʂʰ	kʰ	tɕʰ	6/6	1.0
mb	nd	ndz	ɳɖʐ	ŋɡ	ndʑ	6/6	1.0
		s	ʂ	x	ɕ	4/6	0.7131726385877151
4/7	4/6	7/7	5/7	7/7	7/7
0.773099574294249	0.9013775532553205	1.0	0.8836907952512025	1.0	1.0
