elpd_loo,mcse_elpd_loo,p_loo,looic,influence_pareto_k,pareto_k
-1.7318749177713002,0.029751809242083312,0.5606697946503951,3.4637498355426004,0.6331032598401859,0.6331032598401859
-1.324628381215339,0.016285131283340668,0.31338274255569143,2.649256762430678,0.5064411220124024,0.5064411220124024
-1.127136740034425,0.011631169895871735,0.20463455646556739,2.25427348006885,0.4604023758312384,0.4604023758312384
-2.286374713463619,0.04982553516758021,0.8998545038287071,4.572749426927238,0.6588704601987645,0.6588704601987645
-1.9660626331731024,0.02254231741157096,0.62302988052818975,3.9321252663462047,0.5902819828237936,0.5902819828237936
-0.908296070588742,0.004652306709760893,0.06851520953136081,1.816592141177484,0.4975063951717029,0.4975063951717029
-1.0778146959939772,0.008689373332348696,0.16539714225870483,2.1556293919879543,0.34085970960800027,0.34085970960800027
-4.987733357410674,0.07533082590478214,2.3570815327859993,9.975466714821348,0.8102871686128084,0.8102871686128084
-1.2024275391980304,0.01556091148701088,0.253531496807863,2.4048550783960607,0.4874144558206571,0.4874144558206571
-1.1755608219049147,0.014242163155914972,0.23295266794688452,2.3511216438098295,0.5790452073635187,0.5790452073635187
-0.8507964000570194,0.0036341304798247387,0.04367476856489105,1.7015928001140388,0.3775835911439405,0.3775835911439405
-0.8574395823638028,0.003609166843876786,0.047122586078996775,1.7148791647276056,0.3113517209116394,0.3113517209116394
-0.8591775357068698,0.003426844627678956,0.0458978595763746,1.7183550714137397,0.21412596412094903,0.21412596412094903
-1.0646299951974925,0.006699410284452957,0.12339741539216753,2.129259990394985,0.4563284127483543,0.4563284127483543
-1.051879600895381,0.006121459315877803,0.1128071165518918,2.103759201790762,0.416249365901531,0.416249365901531
-1.0242800974982806,0.005197572706322459,0.0992127858001588,2.0485601949965613,0.37287793492420385,0.37287793492420385
-1.0246274621782518,0.004933189453801804,0.0990967998030925,2.0492549243565037,0.07074812749226174,0.07074812749226174
-2.50918568831284,0.01664665182971122,0.5661824741012564,5.01837137662568,0.47773499399919234,0.47773499399919234
-1.2363547286851109,0.00602591976698684,0.15312051816231165,2.4727094573702217,0.1774900064534376,0.1774900064534376
-0.8945866109408254,0.0031935574135995024,0.04810499408769431,1.7891732218816507,0.2544816946033525,0.2544816946033525
-0.8842382221905769,0.0032101261073256768,0.045911079874736416,1.7684764443811538,0.28633677859735523,0.28633677859735523
-0.8841349730808883,0.003164540522711483,0.045495009985204504,1.7682699461617766,0.27633557498162037,0.27633557498162037
-0.8990218185800547,0.003231641411477371,0.05042153042195707,1.7980436371601094,0.10678186276463615,0.10678186276463615
-0.9267781917629794,0.004447748933274179,0.06876921507484468,1.8535563835259588,0.3281132217976163,0.3281132217976163
-1.967774496401562,0.016166485505957083,0.4959080116475203,3.935548992803124,0.4490165414475664,0.4490165414475664
-2.9515932398158533,0.02239010241228129,0.9047050942737975,5.903186479631707,0.4284372145306432,0.4284372145306432
-1.1486722707914758,0.007300282637752693,0.16495514615874107,2.2973445415829516,0.2120039560839221,0.2120039560839221
-1.1407637033431008,0.007625450335754396,0.15931560826240343,2.2815274066862017,0.36598528188849,0.36598528188849
-0.9037758759500996,0.0041848377967241834,0.06324352978684189,1.8075517519001991,0.24541043260386872,0.24541043260386872
-1.1294413864334025,0.007678433342518227,0.15361081739557036,2.258882772866805,0.4398329024965036,0.4398329024965036
-0.9749625974146863,0.004670390163490424,0.08485845741609666,1.9499251948293725,0.29489207038413795,0.29489207038413795
-0.9242176871096852,0.0036485369699536434,0.05983590019046048,1.8484353742193704,0.21779163844965346,0.21779163844965346
-0.9274454372082239,0.0037279652134224305,0.06157118131641148,1.8548908744164478,0.22026162219453632,0.22026162219453632
-0.9971248107993897,0.005234134683887804,0.09610203107375348,1.9942496215987795,0.29764200492667736,0.29764200492667736
-0.9055463962048478,0.004265027837093882,0.06336302910980152,1.8110927924096956,0.2924306038973161,0.2924306038973161
-0.9050222567752364,0.004363669503003868,0.06298673418691259,1.8100445135504728,0.3596699834562445,0.3596699834562445
-1.10114104495233,0.007339476340464937,0.1435054801433555,2.20228208990466,0.49984445342206707,0.49984445342206707
-2.0414287644877405,0.02196045222978986,0.5301326280238845,4.082857528975481,0.608691727973625,0.608691727973625
-1.0631892165250036,0.005916371043043735,0.12159418191476945,2.1263784330500073,0.2769192356723448,0.2769192356723448
-1.0773179837440878,0.006922876528782562,0.13115497791352304,2.1546359674881757,0.39584553171287595,0.39584553171287595
-1.105863444766955,0.0063756843282823765,0.1372810761018215,2.21172688953391,0.30048823996354934,0.30048823996354934
