v	vˤ	z	zˤ	ʒ	ʒˤ	-	ʁ	7/7	1.0
f	-	s		ʃ		x̠		4/7	0.8308340793512987
2/2	1/1	2/2	1/2	2/2	1/2	1/1	1/2
1.0	1.0	1.0	0.5726649167987322	1.0	0.9315789473684211	1.0	0.299481345605975
