b	d̪|d	d̠ʒ	ɡ	4/4	1.0
f	s̪|s	ʃ		3/4	0.854214565595599
	t̪|t	t̠ʃ	k	3/4	0.8078707295562074
2/3	3/3	3/3	2/3
0.45512437056774824	1.0	1.0	0.8704935942677532
