b	d		ɖ	ɡ	ɟ	5/6	0.9333290594086983
b̤	d̤		ɖ̤	ɡ̤	ɟ̤	5/6	0.8932454170698765
p	t	t̪	ʈ	k	c	6/6	1.0
pʰ	tʰ		ʈʰ	kʰ	cʰ	5/6	0.9330870514320584
			ʐ			1/6	0.04775487934852995
		s	ʂ		ʃ	3/6	0.6600829323608881
4/6	4/6	2/6	6/6	4/6	5/6
0.7760139930295642	0.9386725359089081	0.7113705895067018	1.0	0.818664018483576	0.8413659528454608
