z	ʒ	ʑ	ɣ	ʁ	5/5	1.0
s	ʃ	ɕ	x		4/5	0.9220756871074133
2/2	2/2	2/2	2/2	1/2
1.0	1.0	1.0	1.0	0.3041316844647587
