b	d	ɡb	ɟ	ɡ		5/6	0.9783761120445819
p	t		c	k	kʷ	5/6	0.9941681634992666
f	s	-				2/5	0.7701693136604744
3/3	3/3	1/2	2/3	2/3	1/3
1.0	1.0	0.5318925419277516	0.8666613508683059	0.8671695102211161	0.6329851468258059
