b	d	ɡb	ɟ	ɡ		5/6	0.9783761120445819
p	t		c	k	kʷ	5/6	0.9941681634992666
2/2	2/2	1/2	2/2	2/2	1/2
1.0	1.0	0.5318925419277516	1.0	1.0	0.8240255992155922
