p	t	ts	ʈʂ	c	k	q	tɕ	8/8	1.0
b	d	dz	ɖʐ	ɟ	ɡ		dʑ	7/8	0.9837165956164603
		z			ɣ	ʁ	ʑ	4/8	0.5914464779751424
pʰ	tʰ	tsʰ	ʈʂʰ	cʰ	kʰ	qʰ	tɕʰ	8/8	1.0
mb	nd	ndz	ɳɖʐ	ɲɟ	ŋɡ	ɴɢ	ndʑ	8/8	1.0
		s	ʂ		x	χ	ɕ	5/8	0.7009026813257633
4/6	4/6	6/6	5/6	4/6	6/6	5/6	6/6
0.7730307018256503	0.9013742500158113	1.0	0.8843664204213286	0.9161152747914569	1.0	0.9280385938004329	1.0
