	z	ʒ	ʁ	ʁʷ	4/5	0.9784607001055725
ɬ	s	ʃ	χ	χʷ	5/5	1.0
1/2	2/2	2/2	2/2	2/2
0.9048884957099266	1.0	1.0	1.0	1.0
