p	t̪|t	k	kʷ	4/4	1.0
mb	n̪d̪|nd	ŋɡ	ŋɡʷ	4/4	1.0
	s̪|s			1/4	0.7206478827626402
	n̪z̪|nz			1/4	0.6050095064247474
2/4	4/4	2/4	2/4
0.7746049424807226	1.0	0.8166498833906118	0.7303480144463342
