b	d	ɡb	ɟ	ɡ	5/5	1.0
ɓ		-			1/4	0.40662334864933586
p	t	kp	c	k	5/5	1.0
3/3	2/3	2/2	2/3	2/3
1.0	0.9734318947077167	1.0	0.9483002079027533	0.9942958712195662
