b	d		2/3	0.6622669910337713
	dʱ		1/3	0.39589619955195093
p	t	k	3/3	1.0
pʰ	tʰ	kʰ	3/3	1.0
3/4	4/4	2/4
0.9938733656086534	1.0	0.713075163897795
