	ð̪	z	ð̪̙ˤ	ʕ̙	ɣ	5/6	0.7529171824501353
f	θ̪	s	s̙ˤ	ħ	ʃ	6/6	1.0
1/2	2/2	2/2	2/2	2/2	2/2
0.6630955642992665	1.0	1.0	1.0	1.0	1.0
