p	t	pʲ	tʲ	k	kʲ	6/6	1.0
pʰ	tʰ	pʲʰ	tʲʰ	kʰ	kʲʰ	6/6	1.0
2/2	2/2	2/2	2/2	2/2	2/2
1.0	1.0	1.0	1.0	1.0	1.0
