b	bʷ	d	ɡ	ɡʷ	5/5	1.0
p	pʷ	t	k	kʷ	5/5	1.0
		s			1/5	0.7329261669566914
2/3	2/3	3/3	2/3	2/3
0.8428091894130566	0.7289755866213674	1.0	0.8666930494111134	0.7688450501034575
