p	pf	t	ts	kp	c	k	7/7	1.0
b	bv	d	dz	ɡb	ɟ	ɡ	7/7	1.0
ɓ	-	ɗ	-	-	ʄ		3/4	0.9199464835173089
ɓ̥	-	ɗ̥	-	-	ʄ̥		3/4	0.8917051491579716
	f		s	-			2/6	0.6621774792895456
β	v		z	-			3/6	0.680213848316833
-	ɱv		nz	-	-		2/4	0.9387540219330169
mb		nd		ŋmɡb	ɲɟ	ŋɡ	5/7	0.9382353146371321
6/7	5/6	5/8	5/6	3/3	5/7	3/8
0.961533251270414	0.9999495376451321	0.9024746476130091	0.9960714790060151	1.0	0.8349959677226568	0.8142761233756302
