b	d̪		bʲ	d̪ʲ		ɡ	ɡʲ	6/8	0.8403566152952208
v		z	vʲ	zʲ	ʐ			5/8	0.7188671297353552
p	t̪	t̪s	pʲ	t̪ʲ	tɕ	k	kʲ	8/8	1.0
f		s	fʲ	sʲ	ʂ	x	xʲ	7/8	0.9428486069269946
4/4	2/4	3/4	4/4	4/4	3/4	3/4	3/4
1.0	0.8337086869543983	0.8955639183717732	1.0	1.0	0.885121767895159	0.9458984764575173	0.9783727721440256
