v	z	ʐ	vʲ	zʲ			5/7	0.7786502662332466
f	s	ʂ	fʲ	sʲ	x	xʲ	7/7	1.0
2/2	2/2	2/2	2/2	2/2	1/2	1/2
1.0	1.0	1.0	1.0	1.0	0.6980646335439697	0.7613290727810489
