p	t	k	3/3	1.0
		ɡ	1/3	0.33884276416457687
mb	nd	ŋɡ	3/3	1.0
mp	nt	ŋk	3/3	1.0
3/4	3/4	4/4
0.674740694828952	0.720576523361485	1.0
