b	d̪	d̪z̪	ɡ	4/4	1.0
β				1/4	0.24602751732744244
p	t̪	t̪s̪	k	4/4	1.0
ɸ		ʂ	ʃ	3/4	0.9492292445863085
pʰ	t̪ʰ		kʰ	3/4	0.8832027705645922
5/5	3/5	3/5	4/5
1.0	0.8321446021172987	0.8046551680069148	0.9369907052995758
