b	bʷ	d	ɡb	ɟ	ɡ		6/7	0.9784357142364875
p	pʷ	t	kp	c	k	kʷ	7/7	1.0
2/2	2/2	2/2	2/2	2/2	2/2	1/2
1.0	1.0	1.0	1.0	1.0	1.0	0.8240255992155922
