b	d̪	dz	ɡ	4/4	1.0
		s		1/4	0.5375866368233712
p	t̪	ts	k	4/4	1.0
2/3	2/3	3/3	2/3
0.8421922259973105	0.8727861414958907	1.0	0.8704935942677532
