p͈	t̪͈	t̺͈	ȶ͈	k͈	5/5	1.0
p͉	t̪͉	t̺͉	ȶ͉	k͉	5/5	1.0
2/2	2/2	2/2	2/2	2/2
1.0	1.0	1.0	1.0	1.0
