	labial:+;coronal:-;strident:0;anterior:0;high:0;low:0;front:0;back:0	labial:-;coronal:+;strident:-;anterior:+;high:0;low:0;front:0;back:0	labial:-;coronal:+;strident:+;anterior:+;high:0;low:0;front:0;back:0	labial:-;coronal:+;strident:+;anterior:-;high:0;low:0;front:0;back:0	count	markedness_count
constrictedGlottis:-;raisedLarynxEjective:-	ɸ	θ	s̪|s	ʃ	4/4	1.0
constrictedGlottis:+;raisedLarynxEjective:+			s̪ʼ|sʼ		1/4	0.37966552288510536
	1/2	1/2	2/2	1/2
	0.9897795870522036	0.9548127114969129	1.0	0.9763966204507604
