b	d̪	d	ɟ	ɡ	ɡʷ	6/6	1.0
		ɗ			-	1/5	0.3597215450710038
p	t̪	t	c	k	kʷ	6/6	1.0
2/3	2/3	3/3	2/3	2/3	2/2
0.9671650809678699	0.992075506060359	1.0	0.9483002079027533	0.9942958712195662	1.0
