p	t		c	k	4/5	0.9936382922845989
b	d	ɡb		ɡ	4/5	0.9234200464103879
mb	nd	ŋmɡb			3/5	0.6430899482850762
mp	nt			ŋk	3/5	0.9303568818353218
f	s	-			2/4	0.8046063798098784
ɱf		-	-	-	1/2	0.3986712109544027
6/6	5/6	2/4	1/5	3/5
1.0	0.9999123567036419	0.5306802203691577	0.44800123305076006	0.8474471318679286
