	labiodental:0;strident:0;anterior:0;distributed:0;high:+;back:-;round:0	labiodental:0;strident:0;anterior:0;distributed:0;high:-;back:+;round:0	count	markedness_count
periodicGlottalSource:+;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	ɣ	ʁ	2/2	1.0
	1/1	1/1
	1.0	1.0
