	labial:+;coronal:-;anterior:0;distributed:0;dorsal:-;high:0;front:0;back:0	labial:-;coronal:+;anterior:+;distributed:-;dorsal:-;high:0;front:0;back:0 | labial:-;coronal:+;anterior:-;distributed:-;dorsal:-;high:0;front:0;back:0;strident:+ | labial:-;coronal:+;anterior:-;distributed:+;dorsal:-;high:0;front:0;back:0;strident:+ | labial:-;coronal:+;anterior:+;distributed:+;dorsal:-;high:0;front:0;back:0;strident:+ | labial:-;coronal:+;anterior:+;distributed:+;dorsal:-;high:0;front:0;back:0;strident:- | labial:-;coronal:+;anterior:+;distributed:0;dorsal:-;high:0;front:0;back:0;strident:+ | labial:-;coronal:+;anterior:+;distributed:0;dorsal:-;high:0;front:0;back:0;strident:+ | labial:-;coronal:+;anterior:-;distributed:-;dorsal:-;high:0;front:0;back:0;strident:-;lateral:-	labial:-;coronal:+;anterior:-;distributed:+;dorsal:+;high:+;front:+;back:- | labial:-;coronal:+;anterior:+;distributed:+;dorsal:+;high:+;front:+;back:-;strident:+	labial:-;coronal:-;anterior:0;distributed:0;dorsal:+;high:+;front:-;back:-	labial:-;coronal:-;anterior:0;distributed:0;dorsal:+;high:-;front:-;back:+	count	markedness_count
periodicGlottalSource:-;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-;category:plosive	p	t	c	k	q	5/5	1.0
periodicGlottalSource:+;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-;category:fricative				ɣ	ʁ	2/5	0.2134454103791149
	1/2	1/2	1/2	2/2	2/2
	0.8195079603361277	0.7737458455319611	0.8572460397886719	1.0	1.0
