p	t	k	3/3	1.0
b	d	ɡ	3/3	1.0
mb	nd	ŋɡ	3/3	1.0
b̰	d̰		2/3	0.5791278278488846
4/4	4/4	3/4
1.0	1.0	0.9896220569333233
