v	z̪	zˤ	ʒ	ʁ	ʕ	ʁʷ		7/8	0.9981270986873342
f	s̪	sˤ	ʃ	χ	ħ	χʷ	ħʷ	8/8	1.0
2/2	2/2	2/2	2/2	2/2	2/2	2/2	1/2
1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6814693321780033
