b	d̪			d̠ʒ	ɟ	ɢ	ɡ	6/8	0.9444501501327031
	ð	z	ðˤ			ʁ	ʕ	5/8	0.5608770743151072
	t̪		t̪ˤ	t̠ʃ			k	4/8	0.5272224900374762
f	θ	s	sˤ	ʃ		χ	ħ	7/8	0.9699455536979075
2/4	4/4	2/4	3/4	3/4	1/4	3/4	4/4
0.4222133128799372	1.0	0.6048744864425486	0.9153422359262702	0.9240244406846911	0.3701374002906325	0.4015212468684209	1.0
