b	d	ɡ	3/3	1.0
	t	k	2/3	0.7407391023801491
v	z		2/3	0.82936609860936
f	s		2/3	0.8727211838529629
3/4	4/4	2/4
0.4977826634164799	1.0	0.8183560558858897
