p	t	kp	k	kʷ	c	6/6	1.0
b	d	ɡb	ɡ	ɡʷ	ɟ	6/6	1.0
mb		ŋmɡb				2/6	0.3479223744002352
f	s	-	x		ʃ	4/5	0.9656862949474014
4/4	3/4	3/3	3/4	2/4	3/4
1.0	0.9859593245514725	1.0	0.98097208862059	0.7568824221445026	0.9911498692700371
