b	d	d̠ʒ	ɡ	4/4	1.0
ɓ	ɗ	-		2/3	0.8038629283657579
v	z	ʒ		3/4	0.7554035777741186
p	t	t̠ʃ	k	4/4	1.0
f	s	ʃ		3/4	0.801866792995265
5/5	5/5	4/4	2/5
1.0	1.0	1.0	0.813686642648233
