b	d	dz	ɡ	4/4	1.0
		ʃ		1/4	0.4886703028033799
		sʼ		1/4	0.4592647881000481
p	t	ts	k	4/4	1.0
pʼ	tʼ	tsʼ	kʼ	4/4	1.0
3/5	3/5	5/5	3/5
0.7744934158250603	0.9030712129616154	1.0	0.8215872619076694
