b	d	d̠ʒ	ɡ	4/4	1.0
	z	ʒ	ɣ	3/4	0.7266157630310071
p	t	t̠ʃ	k	4/4	1.0
	s	ʃ		2/4	0.6194595984479192
2/4	4/4	4/4	3/4
0.7765446790726911	1.0	1.0	0.8754418110200178
