b	d̪̻		d̻ʒ̻		d̺̠ʒ̺ʷ	ɡ	5/7	0.944784481656085
		z̪̻		ʒ̺			2/7	0.28049395444728153
p	t̪̻	t̪̻s̪̻	t̻ʃ̻		t̺ʃ̺ʷ	k	6/7	0.9837558525142218
f		s̪̻		ʃ̺	-	x	4/6	0.7742295835453737
3/4	2/4	3/4	2/4	2/4	2/3	3/4
0.9241790684885567	0.8337086869543983	0.9327170625600771	0.6461836476688334	0.43999111213158754	0.9134159198734847	0.9477381366921813
