"","series_markedness_fullness"
"asha1243",1.76537222552009
"ashe1272",2.23301208373325
"assa1263",3.81310099243689
"astu1245",3.78143313927169
"atay1247",1.13940121611526
"atti1239",5.66524164267863
"auuu1241",4.47327931238306
"avac1239",1.85683501498782
"avar1256",1.98349762431196
"avat1244",6.26260438269351
"avik1243",6.01892169563027
"avok1242",2.71533256730089
"awac1239",1.00994285057788
"awad1243",4.54359026356504
"awar1248",2.13239056049857
"awet1244",2.27300306574376
"awin1248",4.07262661430137
"awiy1238",2.64859272784293
"awng1244",6.30703377024963
"awtu1239",2.72545252401118
"axiy1235",1.58146257867145
"ayac1239",1.74417287199871
"ayer1245",5.73971976847954
"ayor1240",1.06497346044315
"baan1242",6.39811432902657
"baat1238",4.64505581051605
"baba1264",4.79013200585258
"baba1266",4.08397173836007
"bada1257",5.9847106045852
"bade1248",7.62399475772749
"bady1239",5.57723976913372
"bafa1247",6.38425991959582
"bafa1249",4.73350089443811
"bafi1243",6.44920155759277
"bafu1246",4.54532924552517
"baga1272",6.35940662046605
"baga1273",6.36300473059921
"bagi1246",3.35867093480052
"baim1244",2.53867137647659
"baka1272",5.30030509495992
"baka1273",6.28061517959574
"baka1274",3.18392191198456
"baka1277",1.24924789732033
"bakh1245",5.07213222257057
"bako1249",6.104049011502
"bako1250",6.96771269306614
"bala1302",6.60262820281606
"bali1278",1.60571214225189
"balt1258",2.03026814755669
"bamb1262",2.11884234868
"bamb1265",4.57617714122187
"bamb1269",9.33929549317107
"bame1260",4.80645686677424
"bamu1253",4.91655068584389
"bamu1256",4.54360763706641
"bana1305",6.37753443632497
"band1345",5.60841709093299
"band1352",9.00799217626366
"bang1356",4.69966230933151
"bani1255",2.01614550497269
"bank1256",6.95447179699701
"baou1238",6.21469158584522
"bara1380",3.68147486842092
"bard1255",3.00150128882758
"bare1276",2.37216745004668
"bare1279",7.71574113616126
"bari1286",1.40790563082717
"bari1297",2.75292203388678
"baru1269",3.14545110310543
"basa1284",6.06910240682716
"bash1264",1.70182877695157
"bass1260",6.20770683912071
"bata1285",7.03684864453933
"bata1289",1.14671838823389
"bata1293",1.92609882750684
"bats1242",2.76620330703135
"baur1253",1.8845654635704
"bayu1240",1.95562228650803
"beem1239",5.21066387115172
"befa1241",4.72977056446238
"begb1241",4.70353046210062
"beja1238",5.74594924029895
"bekw1241",5.83209386540956
"bela1255",4.94498367356121
"bela1256",7.29385496251169
"bela1260",1.28990887553751
"belh1239",1.51462814222033
"bell1243",1.24118355848689
"bemb1257",6.78670487279549
"bena1262",6.34438657076966
"benc1235",2.52453493485335
"beng1280",3.88776413736068
"beng1286",8.94699294081257
"bero1242",5.59031707146366
"besi1244",5.94016880705123
"bett1235",6.79023530527187
"bhel1238",5.87199319911621
"bhil1251",4.78138554693645
"bhoj1244",4.19053838689369
"biak1248",1.11489779786176
"bial1238",4.70443157039146
"bidy1243",2.35785566317561
"bidy1244",6.25069698798256
"bila1255",5.83426934192183
"bili1260",6.0078783882585
"bimo1239",4.81712546655343
"bina1277",3.19862397686476
"bini1246",6.0499003511349
"binu1245",4.01282934428302
"biss1248",9.13217675894116
"blan1242",6.03937255032844
"bodo1267",6.46615091179724
"bodo1269",1.030772736536
"boik1241",3.74428467722768
"boko1266",9.07602026220675
"bomi1238",5.4265999959533
"bona1250",4.33124381994084
"bond1245",6.39358185008347
"bong1285",3.47133384936668
"bora1263",2.75523865015496
"bora1271",6.51153967293978
"bord1248",2.96058247543157
"boro1277",2.23386819125238
"boro1282",2.55232740659838
"boun1243",5.40662613351532
"bouy1240",1.58304572728472
"brah1256",5.99544439099161
"bret1244",4.62236128900626
"brib1243",2.59749178155141
"brok1247",3.52893132810656
"buam1238",4.89616140479051
"budu1250",5.50290329366372
"bugi1244",1.05721415735369
"bujh1238",1.60833769754109
"buku1249",5.16379393504141
"bulg1262",4.48570930949013
"buli1254",4.42100613002149
"bulu1251",6.51522654774502
"bumb1241",5.10448197170995
"bumm1238",4.68958816607103
"buna1275",3.13225261095669
"bund1253",3.6917154488178
"buol1237",1.73958658398409
"bura1267",1.55662792775646
"burj1242",6.1421628659831
"buru1301",6.96964766468792
"busa1253",9.31773923707519
"buwa1243",6.68317555282338
"cabi1241",2.43313459726652
"cacu1241",1.51348532440782
"cadd1256",2.55050200951109
"caja1238",1.05448325840436
"came1252",5.01181992326893
"camp1261",4.09769360330729
"cane1242",1.03060965157319
"capa1241",1.28487566042196
"caqu1242",1.52187176850689
"cara1272",3.4197680562993
"cari1279",1.8112790411643
"carn1240",5.86990669937975
"cash1251",2.02848990312329
"cash1254",1.45168508068484
"cavi1250",1.76157807255923
"ceba1235",5.16132659081567
"cebu1242",1.47333133282207
"cent1972",4.91483169965997
"cent1973",4.20781814877841
"cent1989",5.88132884890954
"cent1990",5.90428738576593
"cent2004",1.12267848686406
"cent2018",6.22261968183824
"cent2050",5.29293498181733
"cent2087",1.7801790764067
"cent2092",1.19994073748904
"cent2128",1.55898904390659
"cent2142",1.36415754518759
"cent2144",1.61579407800206
"cent2150",2.60986394566014
"cent2194",7.66288734622193
"cerm1238",4.85603481944205
"chac1249",1.04877912273458
"chac1250",1.21729627568605
"chac1251",1.27615162764216
"chal1275",6.45164046800282
"cham1312",1.21748891358855
"cham1315",1.28791150076413
"cham1318",1.99084362195373
"chan1310",1.91751146249573
"chau1259",2.80192855856051
"chay1248",1.50015645096674
"chec1245",2.51416685750123
"chee1238",5.71466359005626
"chen1255",6.0391200670988
"chep1245",1.47839918862348
"cher1271",5.82061754198622
"cher1273",1.72300396229448
"chic1270",1.6565265505123
"chim1300",2.25265372508088
"chim1302",1.78471240748069
"chim1309",2.71375511239602
"chip1261",1.99868539524217
"chip1262",1.31583078142072
"chiq1248",3.09567920517539
"chiq1250",1.56702774926649
"chir1286",1.9607806276278
"choc1276",1.7683302915806
"chok1243",1.24937326102446
"chol1282",2.75595159104354
"chon1284",5.48765926659155
"chon1287",5.48851084476799
"chra1242",6.36405958254767
"chua1250",3.20573162050733
"chuk1273",4.43450979629816
"chum1261",6.34829865898019
"chuv1255",1.04306723308834
"coca1259",1.83679406910564
"coeu1236",2.37028171470589
"cogu1240",2.26744204524363
"colo1256",1.26390711383395
"coma1245",1.8022152341658
"como1259",1.47990149028789
"copa1236",2.31568370170362
"coro1247",1.32354137773956
"cros1244",5.2149697614191
"crow1244",1.51808999283523
"cube1242",3.59983984853546
"cuib1242",2.56166625068265
"culi1244",1.21228645826466
"curr1243",1.99515479913211
"cusc1236",1.57175420754595
"cuvo1236",6.30692885905416
"czec1258",4.46127883362899
"dadi1250",2.98454668211334
"dagb1246",5.22114131480129
"dagi1241",6.23315988829297
"daha1245",6.68046910232179
"dakp1242",2.00639023859165
"dalo1238",5.89612030557871
"dang1274",7.87875996227293
"dani1285",5.64330863611176
"dann1241",9.03241599371831
"darf1239",9.62738961721514
"dark1243",4.17577484556871
"darl1243",1.88745724256225
"darm1243",2.55851878906114
"daur1238",4.25303098842732
"dawr1236",2.56755105443206
"daww1239",2.0638577680565
"daza1242",5.87460245274306
"defa1248",4.91301875156556
"dege1246",5.9501423015678
"degg1238",5.06040224317443
"deni1241",1.10816911250903
"deny1238",4.74126998824405
"dera1245",2.83742235460533
"dera1248",7.24277458549426
"desa1247",3.61191629088704
"dghw1239",7.0364381199171
"dhal1245",1.90547377359975
"dhan1270",1.43741539760022
"dhar1247",2.01840225836829
"dhim1246",2.02408918811554
"dhiv1236",3.88582877300668
"dhuw1249",1.41065646299543
"dibo1245",6.21754544492947
"didi1258",4.16550998215478
"dido1241",1.81334072178954
"dier1241",2.22877833572206
"digo1243",5.59961965793228
"dime1235",3.58486707891007
"diml1238",4.0889134631919
"diri1252",4.61217053363981
"dita1238",4.85496997862896
"dizi1235",7.7563869853872
"djam1255",2.62794994537007
"djam1256",1.51830590920017
"djau1244",1.9386871576602
"djee1236",1.60844773283193
"djeo1235",2.13472879685813
"djin1251",1.98294648058218
"djin1252",2.00398649027853
"djin1253",1.5875608499901
"dobu1241",1.00350227854625
"dolg1241",1.83636750765519
"doma1258",3.89711983376732
"domp1238",6.36964483016629
"dong1285",4.36732298898188
"doya1240",5.4760977153626
"dual1243",6.90987428296236
"dupa1235",1.2644298582966
"duru1236",5.8354537554461
"duru1249",5.69732939531399
"dutc1256",4.5010799057408
"dyaa1242",1.75282097568673
"dyir1250",1.61431784932865
"dyul1238",9.18338196565291
"dzal1238",2.36056204788399
"dzon1239",2.84289890568766
"dzuu1241",9.13885469727134
"east2295",4.74261865002073
"east2304",4.54975248410738
"east2328",1.08283135856845
"east2337",4.39215634185506
"east2347",1.82760397800616
"east2379",1.37332817523843
"east2398",5.55584935502233
"east2426",9.62743378328932
"east2440",1.33668674574003
"east2516",2.39151779094346
"east2542",3.29609986580539
"east2555",2.1316325868936
"east2563",1.38735837081065
"east2652",6.53318738380767
"east2773",1.27006663629397
"ebir1243",5.441442223079
"efik1245",6.44090605737877
"egaa1242",6.15991278950601
"eggo1239",6.19658428865661
"egyp1253",6.76878731773108
"ejag1239",5.68133238384917
"ekar1243",3.08030230669717
"ekpe1253",5.60874466688888
"elip1238",5.55399141937469
"eloy1241",6.42846054736022
"emai1241",6.12388849313328
"embe1259",1.60292700246168
"embe1260",1.88435713988272
"embe1262",1.88094202466235
"emer1243",2.26903712847862
"enap1235",1.64617355200219
"enaw1238",1.43344994739718
"enge1239",5.83560508327151
"epen1239",1.56604216495618
"erre1238",1.3563617787058
"ersu1241",1.71055133097462
"erzy1239",1.93433639382522
"esee1248",1.44134650791007
"esim1238",5.28781272231384
"esto1258",1.48091445264209
"eten1239",5.31186520852542
"eton1253",6.35498655861633
"even1259",3.75114304297756
"even1260",3.09016091749719
"ewee1241",5.9603569536143
"ewon1239",6.60004632834156
"faiw1243",3.01006452626894
"fali1285",6.92366080447738
"fang1246",6.69749320923166
"fang1248",4.27132901742628
"faro1244",4.75335143655892
"fefe1239",4.94195455780493
"fiji1243",1.14403837380859
"fili1244",1.66669897743475
"finn1318",1.671045698998
"fipa1238",5.5980218534376
"fonn1241",5.33762993565653
"food1238",6.48577035242577
"fore1265",1.31437428516067
"fore1274",1.02682035947486
"friu1240",4.05408113806064
"fuli1240",5.86987904880816
"furr1244",6.68064841080777
"furu1242",3.34601850731975
"fwee1238",5.6801285796746
"gaaa1244",5.76672607259171
"gaaa1245",5.91252516276243
"gaam1241",8.71065028943931
"gade1236",4.44381760820282
"gads1258",2.8749597210213
"gaga1249",1.00840592175075
"gagn1235",5.9825798388321
"gagu1242",9.04057822944359
"gali1258",3.75241996970491
"gali1262",1.41046752977839
"galo1242",1.1474671530951
"gami1243",2.332293389762
"gamo1243",2.64212529654034
"gand1255",5.21804323413812
"gang1267",2.95815860273072
"gara1269",1.39784552855853
"garo1247",1.21088233849287
"gata1239",5.72620057981896
"gava1241",6.88864727569619
"gavi1246",2.59017043427513
"gayo1244",1.49829906348733
"gbag1258",5.17699127563026
"gbar1246",5.49551750862105
"gbay1281",4.27535573113568
"gbay1287",5.00018434403446
"gbay1288",4.52418522165297
"gbes1238",5.00112576030131
"genn1243",6.4657826668239
"gheg1238",3.83698405084276
"ghod1238",2.91073402056966
"ghom1247",4.81213718103929
"gida1247",6.33077234588433
"giky1238",6.70787683187029
"gily1242",2.58410167818225
"giny1241",6.38357975210398
"giry1241",5.69699851629352
"glav1244",6.16681629827747
"godi1239",5.77727007760718
"goli1247",3.44089573048033
"gonj1241",6.11202853677225
"goon1238",3.94150880698877
"gour1243",5.00926413844029
"gras1249",1.5142005355054
"guah1255",2.35311563273286
"guaj1256",1.83476300772725
"guam1248",1.32923452466609
"guan1269",2.91573306005673
"guar1292",1.74414847989844
"guar1293",1.16568887850999
"guay1257",1.99443637332725
"gude1246",7.01655337212262
"guer1243",1.78758496883351
"gugu1254",1.51248781289511
"gugu1255",1.94510996616233
"guib1244",1.52870548636429
"guin1254",8.69139815013104
"guja1252",4.36815540431494
"guja1253",4.66181237775147
"guma1253",1.76663067253793
"gumu1244",4.86137695655954
"gunw1252",1.00000147928381
"guny1241",2.2930550097128
"gupa1247",1.64261684268618
"gura1252",1.75674328872664
"gurd1238",1.36910997717182
"guri1247",1.9773708594875
"guro1248",8.93917207359896
"guru1261",2.03525932535573
"guwa1243",2.1156162625008
"gwan1268",7.17617950982132
"gwen1239",5.8073253339988
"hadi1240",5.97278619284957
"hain1253",9.07468088572831
"haka1240",1.04838092371802
"hakk1236",1.41294413638397
"halb1244",3.71072580113771
"halh1238",4.4656759860165
"halk1245",2.07324458967043
"hame1242",4.11083172203283
"hang1258",4.94493927326369
"hang1260",5.48664961842746
"hang1263",4.08784050151163
"hara1271",7.07785399177679
"haus1257",7.24710957781423
"hawa1245",1.31481495377004
"haya1250",5.24301064103203
"hdii1240",6.71961016285895
"hebr1245",6.94598913753596
"heib1243",4.44234782922804
"hela1238",2.69635313868779
"here1253",4.63647356413359
"hili1240",1.33848410969471
"hind1269",4.60777376407771
"hixk1239",1.56884828806526
"hmon1264",1.82553660486485
"hoav1238",1.47576915368757
"holo1240",5.53421944362205
"hooo1248",6.28898870678011
"hopi1249",1.45567761802828
"huaa1248",3.34320414731158
"hual1241",1.06150925470151
"huam1247",2.43358619959143
"huam1248",1.34380271563695
"huar1255",2.18307959803903
"huas1242",1.44014263125347
"huay1240",1.39210027774015
"huba1236",6.61600788083842
"hueh1236",1.13373079850599
"huic1243",1.8304057860898
"huml1238",2.61045145363518
"hung1274",2.04689224801975
"hung1278",5.31754506544951
"hunz1247",2.20039889548255
"hupa1239",1.48121261074564
"hupd1244",2.55269989847186
"iaai1238",1.22588492961477
"iban1261",5.66064128374452
"iban1264",1.37551508141952
"ibib1240",6.50515479469297
"icel1247",4.60505643847983
"idaa1241",1.3853732742346
"idom1241",6.24234878288395
"ifee1241",5.82770283405705
"iged1239",6.20501275163888
"igna1246",1.14448856193289
"igoo1238",6.03278939192608
"ikkk1242",2.96553694751376
"ikpe1245",1.32503010187212
"ikwe1242",5.75819390440338
"ilok1237",1.06981048355158
"imba1240",1.7858759427771
"imon1245",1.60598826972777
"inap1243",1.08885313484347
"indo1316",1.46796970640346
"indo1317",1.83613235846728
"inga1252",1.42176985001513
"ingu1240",2.49907084059264
"inor1238",7.03344775358256
"iqui1243",1.33628939743199
"iraq1241",6.53352278972661
"irar1238",1.25804793192481
"irig1241",5.96304102089576
"iris1253",4.57597220762029
"irul1243",6.06937690040172
"ishk1246",4.41332310141666
"isok1239",5.93830688728317
"isth1244",1.23351941953095
"ital1282",4.08450108393085
"itel1242",3.96625632202748
"iumi1238",1.95588742365326
"ivat1242",1.25846189591444
"iwai1244",1.93296568586849
"iwam1256",2.08593770690028
"iyiv1238",5.27717215167564
"iyow1239",1.8061440958308
"izer1241",6.16081136673339
"izon1238",5.79496922398954
"jahh1242",6.23058757023484
"jama1261",1.04142986420653
"jams1239",4.8940451243523
"japh1234",2.17684991736784
"japr1238",1.70793427566938
"jaqa1244",1.71339521905592
"jaru1254",1.72769042105096
"jauj1238",1.36292776061994
"jaun1243",4.21195872118982
"java1254",1.70011807525076
"jebe1250",1.49008701546241
"jeme1245",1.11345066231594
"jenn1240",6.72256534972079
"jere1244",5.5460700610197
"jica1244",1.66135644382798
"jita1239",5.25761205659328
"jola1262",6.67759735077512
"jola1263",6.16681940731544
"jowu1238",9.34999044806803
"juan1238",6.40833887692146
"jude1256",4.80438703121348
"juho1239",5.38817596033591
"juma1249",1.89527011052809
"jumj1238",6.56770079967226
"jung1240",1.34556383012118
"jurm1239",3.65893967286372
"juru1256",2.37729488332761
"kaba1278",4.39316637756608
"kabi1261",5.02892256125535
"kaby1243",7.66049168671341
"kach1280",1.30942016023275
"kadi1248",1.17559205254734
"kafa1242",2.17614605538458
"kagf1238",5.96675711786504
"kagu1239",5.93355481824477
"kahe1238",5.6097128748042
"kain1272",1.31797147214095
"kaiw1246",2.05260002331397
"kaka1265",9.72892016743916
"kako1242",6.29861130563197
"kala1377",2.78559944883597
"kala1381",5.40135959948862
"kala1399",1.87150368680638
"kalm1243",4.23196026536757
"kama1365",2.97714674075175
"kama1367",4.08805993769299
"kama1373",2.20956552009308
"kamb1297",6.5673233756378
"kamb1299",1.36702669645138
"kamb1316",6.38500641997057
"kamw1239",6.48176891214781
"kang1280",4.62890694274527
"kang1281",4.38784384756129
"kang1288",7.61410853711266
"kara1462",1.01269867613975
"kara1464",1.57151778479013
"kara1467",1.67281031007332
"kara1474",2.78401488703634
"kara1476",1.44355524030122
"kara1478",5.7054382803156
"kara1500",2.72336355283571
"karb1241",1.11494985410775
"kare1335",1.46021165878703
"kare1338",5.80441448272609
"kari1311",2.26833758624365
"kase1253",5.03889103478988
"kash1277",4.90676122634197
"katc1249",7.19881468841382
"kawa1283",1.61987415547908
"kaxa1239",2.09294043811257
"kaxu1237",1.38900674823096
"kaya1319",2.85591660288068
"kaya1329",1.11636520920873
"kaya1330",1.32143785082035
"kayt1238",1.73710943326386
"keig1242",6.42224846579979
"kekc1242",2.07803188541795
"kela1255",1.24733601703599
"kele1255",5.85796906622433
"keli1248",3.03487779433192
"keme1240",5.25028633576387
"kens1251",4.71953181831148
"keny1279",5.02707852692577
"keoo1238",1.1899436822124
"kera1255",7.02461437656695
"kete1252",5.01626962113261
"kett1243",3.66268950167465
"kgal1244",6.15452621457741
"khak1248",1.42669084532333
"kham1282",2.64119132987865
"khan1273",1.78743524077325
"khar1287",6.64946281429638
"khas1269",6.50461159871536
"khez1235",1.16349479315779
"khmu1256",5.82111814641539
"kich1262",3.09297721473026
"kiku1240",5.98903961117758
"kild1236",1.95574189948909
"kima1244",1.64316720811939
"kima1246",2.26939437070332
"kinn1249",2.03889891157669
"kiny1244",5.36003140548807
"kiow1266",1.47969415781183
"kips1239",6.12409780988154
"kirg1245",1.61042004768024
"kiri1254",5.82471472343472
"kisa1263",5.63311555426227
"kist1241",7.41606928971824
"kita1249",9.55135168767435
"kitj1240",1.1757767870064
"kitu1245",5.32106561806061
"klao1243",5.72232495678207
"koal1240",3.99704281757793
"koas1236",1.98720439989079
"koda1255",5.62263131181328
"kofy1242",7.09466806224924
"koho1244",6.5255398450306
"kohu1244",5.65159039004507
"koka1244",1.18676312604609
"kokb1239",1.34375056248242
"koko1269",1.1412935135598
"komc1235",4.37185739286322
"komi1268",1.94829623211007
"komi1269",1.93637749268616
"komi1277",1.88194566573235
"komo1258",3.89402433977368
"komo1260",6.07375731980962
"kond1295",6.19079252652918
"kond1303",2.18399119892557
"konk1267",4.29551553988679
"konk1269",4.81847164197999
"konn1242",4.99851569169158
"koon1245",6.5015501344181
"koor1239",2.62692419835404
"kore1280",3.74426536136334
"kore1283",2.92242247855216
"kork1243",6.58626802109805
"korr1238",6.10013663355506
"koru1247",1.76155869615904
"kory1246",4.05792583938601
"kosh1246",6.09809345638327
"kota1263",6.02191423676767
"kota1272",4.88467479136594
"koya1251",5.18401699232877
"koya1253",9.03065610142821
"koyr1240",9.51388766646896
"koyr1242",9.57127317873811
"kpan1246",5.01319254391175
"krac1238",6.38584515034937
"kren1239",2.26049402947242
"kris1246",2.12069628075046
"kron1241",7.13702742371149
"kuan1247",4.93490714323618
"kuii1252",5.5365881338557
"kuik1246",1.99151003003244
"kuka1246",1.09689453224914
"kuku1273",1.82411897336984
"kulu1253",1.37299992418294
"kuma1273",4.30457505025588
"kumb1268",2.24781581728907
"kumi1248",3.13852013545298
"kumy1244",1.96497163032324
"kumz1235",4.93266529131712
"kung1258",2.06239865173777
"kung1261",5.15723733042407
"kuni1267",1.86448564131616
"kuni1268",1.24294745219845
"kunj1245",1.72570705995532
"kuny1238",4.95213921715127
"kuoo1238",6.0168494062551
"kups1238",6.37445649809964
"kura1250",9.20542603119225
"kuri1259",5.21904533860064
"kurr1243",2.47805228544826
"kurt1248",1.73433128305413
"kuru1302",6.17255297345257
"kusa1250",4.98280326064279
"kute1248",5.49162008484306
"kuuk1238",1.02554040598492
"kuvi1243",5.63725676173627
"kuwa1246",6.78549779131887
"kwai1243",1.11958816143379
"kwak1269",1.05254982618403
"kwam1249",4.13890348791165
"kwam1250",5.52002042007545
"kwam1251",5.30053241431275
"kwan1273",5.09221393515292
"kwan1276",5.53530430577877
"kway1241",5.30152303271726
"kwes1244",5.285617441984
"kwin1241",1.89692140904776
"kwom1262",1.12168332213149
"kyen1242",9.26684980141415
"kyer1238",2.70004758889154
"lada1244",2.27804615392734
"lagw1237",6.60775362406087
"lahu1253",1.65523462405738
"lakk1238",1.69421783103141
"lakk1252",2.23780987915796
"lako1244",5.88744424925583
"lako1247",2.34207168656423
"lama1275",4.7501205707725
"lama1288",6.6124787258163
"lamb1269",4.60994115740098
"lamb1276",1.27831971012589
"lamn1239",4.24042804574767
"lamu1254",1.75239034729823
"lang1320",4.98171694874046
"lang1322",7.16108025696621
"lang1324",6.17793980728362
"laoo1244",1.34974240070155
"lard1243",3.27738280391696
"latu1238",2.96438083378765
"lave1249",6.22381299357977
"lazz1240",3.94998640755405
"leal1235",1.78230435384785
"lega1249",5.96822531380176
"legb1242",5.47607222936188
"lele1264",5.79247512427216
"lele1266",9.41631332483959
"lele1276",7.09187993548735
"lena1238",1.67924913762817
"lend1245",3.5968222365008
"leng1258",5.22397052098372
"lepc1244",1.17104120308103
"lese1243",3.6406563835007
"leti1246",1.583275701732
"lezg1247",1.64187855409312
"libe1247",8.39174612342484
"liby1240",6.45695950918131
"ligb1244",8.53831481915998
"ligu1248",3.94732429197909
"liji1238",5.94055498430619
"lika1243",6.06356119902256
"limb1268",4.70289790499253
"lish1246",7.26304714201672
"lisu1250",1.54411976348824
"lith1251",4.51745784210093
"lizu1234",1.78795352904787
"logb1245",5.93801262031657
"logo1259",2.96223452246711
"loko1255",9.04739060505535
"loma1260",9.44831341682098
"long1387",5.70367623606296
"loni1238",1.11803614333761
"loth1237",1.29612830257937
"lowa1242",3.04448267828488
"lowe1385",4.46356037477311
"lowe1415",2.92161085510974
"loxi1235",1.70827978753442
"luch1239",4.91606178740875
"lugb1240",2.68568891284404
"lukp1238",4.66712914243477
"lumu1239",7.312216582943
"lund1266",5.15806707590553
"luok1236",6.35066054337935
"lush1249",1.21386792357885
"lusi1240",1.65610512958367
"luuu1242",1.07973374538189
"luva1239",5.11374482255641
"luwo1239",6.74999048431031
"luxe1241",4.75326393999123
"luya1241",5.76578011697823
"lyel1241",4.74847082121469
"maas1239",5.9803913408505
"maay1238",6.66644098568587
"maba1273",6.74571753645457
"maba1277",8.09664794032259
"maca1259",2.0533457942793
"maca1260",2.20167950547712
"mace1250",4.63151574723723
"mach1266",5.52171822328631
"mach1267",1.65205272712819
"mach1268",1.21848240025483
"macu1259",1.46053387345231
"macu1260",3.73885365643021
"mada1282",5.18744419726238
"mada1293",6.73603863622903
"madi1260",4.12911242661878
"madn1237",1.4919901577509
"mafe1237",1.02154780497124
"maga1260",5.03414117397895
"mait1250",4.94318162256012
"maka1304",6.48119157585934
"maka1311",1.40744507552283
"mako1251",5.17837842479977
"maku1278",2.04464340685355
"mala1464",6.18883314256347
"mala1522",2.10029913412611
"mall1246",5.82753769755404
"malo1243",1.00438034049358
"malt1254",6.25880578212636
"mama1271",5.53197026243731
"mama1278",2.70150633033548
"mamb1294",5.72651457842853
"mamb1296",5.62419458707886
"mamm1241",2.05400918457251
"mamp1244",5.22577373051895
"mana1288",1.92942569292675
"mana1295",1.04081134895242
"manc1252",2.80106710833686
"mand1415",1.80350503510666
"mand1436",9.3107859471802
"mang1381",3.12277551104118
"mang1382",1.60093550089324
"mang1394",3.6333084717855
"mani1292",1.28898699586217
"mann1248",9.15803180751917
"mans1258",1.2861496671896
"many1261",9.30246048525716
"maon1238",1.59383441691229
"maor1246",1.08906696185353
"mapo1246",1.46781473729434
"mapu1245",1.57254300517311
"maqu1238",1.48458477741021
"mara1378",3.69670630274661
"mara1385",4.0252576644029
"mara1386",2.48742965148131
"mara1404",1.10437502728855
"marg1251",1.16253543320916
"marg1253",2.12072573246222
"marg1265",6.43484856141002
"mari1417",2.56604395188529
"mari1419",2.99928740523309
"mari1424",2.18861289257038
"mart1254",2.93251947010552
"mart1255",2.53741226035002
"marw1260",4.78073483577475
"masa1299",5.5494446333122
"matb1237",1.39992042583204
"mati1255",1.2486971249157
"mats1244",1.95279398528225
"matu1259",5.77041908974666
"maun1240",2.00631457208193
"mawa1270",8.02893477067687
"maxa1247",2.71008016883776
"maya1280",2.07069949798991
"mayo1261",5.09707003411684
"maza1291",4.97035757743652
"mbaa1245",5.6047577079687
"mbal1255",4.86583035908812
"mbar1253",2.02451836989423
"mbay1241",3.43219176776927
"mbee1249",5.36963047873401
"mboc1235",6.25881561034019
"mbuk1240",6.39466827069803
"mbuk1243",7.05531019647032
"mbum1254",5.83370084594973
"mbuu1238",5.86271227649291
"mbya1239",2.31544673498118
"medu1238",5.02698693034612
"meen1242",4.36669941267721
"mehi1240",2.05128201583242
"mehr1241",7.04403227489616
"mend1266",9.01129037612193
"mere1246",6.00744800455637
"meru1245",6.0087543403011
