"","series_markedness_fullness"
"bako1250",4.93396837671126
"bala1302",5.30962929289645
"bali1278",3.9333888954545
"balt1258",6.08483759941284
"bamb1262",2.33871753266197
"bamb1265",4.43484140690038
"bamb1269",3.58210615566782
"bame1260",4.67693753202018
"bamu1253",4.54776662337959
"bamu1256",5.13350582028667
"bana1305",7.42717797376102
"band1345",4.42471526924042
"band1352",3.60833774636366
"bang1356",4.29889513766678
"bani1255",8.20395670206952
"bank1256",4.67076900867542
"baou1238",4.92509800026962
"bara1380",7.40581914506321
"bard1255",8.55223799117769
"bare1276",8.43933726293799
"bare1279",8.93427665300721
"bari1286",4.17361265252651
"bari1297",8.14154850655485
"baru1269",8.25856076958327
"basa1284",4.62220517530532
"bash1264",3.20385035009244
"bass1260",5.11720739728256
"bata1285",5.44368697206493
"bata1289",4.50402492397551
"bata1293",4.07321786429194
"bats1242",6.88219993820856
"baur1253",9.06242686700916
"bayu1240",9.63501351971453
"beem1239",4.69348128667666
"befa1241",5.04150371075319
"begb1241",5.00036718898974
"beja1238",9.43522138471781
"bekw1241",4.45398816904171
"bela1255",5.03657870837384
"bela1256",3.2402592562094
"bela1260",4.5553131595349
"belh1239",5.0563826241984
"bell1243",9.08114364291819
"bemb1257",5.50238428702101
"bena1262",4.83812696236338
"benc1235",6.64571220118016
"beng1280",5.32901930584984
"beng1286",4.33304199987967
"bero1242",4.39028337591627
"besi1244",5.2542113335616
"bett1235",5.71387521066246
"bhel1238",3.33981533680951
"bhil1251",4.2294584594251
"bhoj1244",4.71434105349088
"biak1248",4.30649423848631
"bial1238",3.60753735352778
"bidy1243",7.07928061162061
"bidy1244",5.08661603232412
"bila1255",3.71040239082692
"bili1260",8.33574921358511
"bimo1239",4.72649447812251
"bina1277",8.19509379028944
"bini1246",5.09802654529317
"binu1245",8.99047144472799
"biss1248",4.31809175385054
"blan1242",4.8480649139989
"bodo1267",3.12966367168686
"bodo1269",5.04049170763243
"boik1241",6.81535129097981
"boko1266",3.45616473729794
"bomi1238",3.60901510145867
"bona1250",5.34621034476451
"bond1245",3.19046106107997
"bong1285",2.39244195073917
"bora1263",9.7504559299151
"bora1271",9.36784824553059
"bord1248",7.85716012399747
"boro1277",5.79249611899904
"boro1282",6.96102480383884
"boun1243",3.91982649445249
"bouy1240",4.81632973347459
"brah1256",6.20745418852739
"bret1244",4.66064792990112
"brib1243",7.18419815001478
"brok1247",6.01973392171501
"buam1238",3.68485471602049
"budu1250",3.48209890046444
"bugi1244",3.34247973028148
"bujh1238",6.52809658012793
"buku1249",5.22992478948192
"bulg1262",3.82667400779964
"buli1254",4.02726223102858
"bulu1251",4.95853757837585
"bumb1241",8.82726504738195
"bumm1238",5.09665076354981
"buna1275",7.06622586414453
"bund1253",4.90825296947542
"buol1237",4.70411171781106
"bura1267",8.28321929287902
"burj1242",9.84338413377933
"buru1301",3.4429983583258
"busa1253",3.52393128450909
"buwa1243",8.1853496387192
"cabi1241",8.41681453185719
"cacu1241",9.52395452709637
"cadd1256",7.91010419259866
"caja1238",9.79307386589418
"came1252",4.13264601956049
"camp1261",5.31302670784804
"cane1242",8.23581280037054
"capa1241",8.55287602522037
"caqu1242",8.50457951877949
"cara1272",7.29862663254377
"cari1279",9.61245109796882
"carn1240",5.56733462666256
"cash1251",7.74419859479184
"cash1254",8.34355886932755
"cavi1250",7.4822187293955
"ceba1235",4.1439238705917
"cebu1242",3.87131485325309
"cent1972",4.88477198428198
"cent1973",4.73834062036472
"cent1989",5.65672456139779
"cent1990",5.56392091257084
"cent2004",6.04228884552291
"cent2018",5.04116934759285
"cent2050",3.6193695061135
"cent2087",4.21107182117164
"cent2092",3.62548220209085
"cent2128",6.99943872526454
"cent2142",5.03033663730193
"cent2144",8.187470859421
"cent2150",7.85817080142221
"cent2194",7.50773246129908
"cerm1238",4.14182131213337
"chac1249",8.33724117341493
"chac1250",9.7984890025384
"chac1251",8.32857673918119
"chal1275",8.40405422969117
"cham1312",3.7440535164363
"cham1315",8.56654434318497
"cham1318",8.93891413287874
"chan1310",4.89690801053953
"chau1259",5.47693011370471
"chay1248",8.36924127344949
"chec1245",7.15463140620097
"chee1238",4.8762914520447
"chen1255",6.11300070008853
"chep1245",6.23574254580258
"cher1271",4.77314954957935
"cher1273",7.82600431684336
"chic1270",8.64589888901881
"chim1300",7.41253288807546
"chim1302",9.8808803833007
"chim1309",7.40791406785573
"chip1261",8.69293097775683
"chip1262",8.11225424814686
"chiq1248",9.5808458214249
"chiq1250",7.33694910439342
"chir1286",6.80182815836955
"choc1276",9.09060359413808
"chok1243",5.79826746122639
"chol1282",9.32861869618256
"chon1284",5.54092946063316
"chon1287",4.90838923464015
"chra1242",4.8259091674988
"chua1250",7.52248857908872
"chuk1273",6.05543467289334
"chum1261",5.79595860419111
"chuv1255",3.95975488094764
"coca1259",7.06563091597478
"coeu1236",9.16087189851249
"cogu1240",7.52157955250036
"colo1256",8.54326062421868
"coma1245",8.14363456393323
"como1259",9.00063294670417
"copa1236",7.42996144557439
"coro1247",9.67312414026922
"cros1244",3.48995999701848
"crow1244",9.84614494399423
"cube1242",7.31674560974556
"cuib1242",7.76281004944363
"culi1244",9.12035588300432
"curr1243",8.21164482789635
"cusc1236",9.75961195524692
"cuvo1236",9.12809519640423
"czec1258",3.27569166722141
"dadi1250",5.95944331139344
"dagb1246",4.11414220671332
"dagi1241",5.51955250897973
"daha1245",9.75738894604256
"dakp1242",5.97942851719045
"dalo1238",4.03021503233055
"dang1274",7.83925514146081
"dani1285",3.80136686866911
"dann1241",4.31653749230438
"darf1239",3.55438667556664
"dark1243",5.20384656936037
"darl1243",7.68875471781801
"darm1243",5.63692940940334
"daur1238",5.1798152260976
"dawr1236",5.1944248095159
"daww1239",7.11190217568579
"daza1242",3.61296390929539
"defa1248",6.9152176151579
"dege1246",4.84410999974157
"degg1238",4.12250904761778
"deni1241",8.63069363853334
"deny1238",5.32175699009656
"dera1245",9.02437202551749
"dera1248",8.4676618244793
"desa1247",7.32535662975372
"dghw1239",6.56088837848268
"dhal1245",9.96779321910323
"dhan1270",7.53824046223602
"dhar1247",9.37954682945238
"dhim1246",5.13609886085368
"dhiv1236",4.69199972182666
"dhuw1249",7.80377577801623
"dibo1245",4.0361889311282
"didi1258",2.48033105389709
"dido1241",6.41942151319818
"dier1241",8.30713228151656
"digo1243",4.62172476768634
"dime1235",7.66042376723198
"diml1238",5.07386537018595
"diri1252",4.34289396877034
"dita1238",4.15890392967345
"dizi1235",4.48711036185649
"djam1255",7.96690747432648
"djam1256",7.91638386624911
"djau1244",9.0546873488155
"djee1236",8.96671242813935
"djeo1235",8.79989389913911
"djin1251",7.90341316886997
"djin1252",7.77429910204103
"djin1253",7.88627787356934
"dobu1241",5.0690531409167
"dolg1241",3.74336969867415
"doma1258",4.69769110227186
"domp1238",5.35410670642258
"dong1285",5.44471519885786
"doya1240",4.16373866296191
"dual1243",4.55698850074649
"dupa1235",3.39959968193079
"duru1236",6.30054255712827
"duru1249",5.01516164889865
"dutc1256",4.43766725890293
"dyaa1242",7.2971966788563
"dyir1250",6.88371428834506
"dyul1238",3.79146914268567
"dzal1238",6.00402479647509
"dzon1239",5.55482419153657
"dzuu1241",4.27233595870846
"east2295",4.61275524222383
"east2304",4.64746067102123
"east2328",7.17882517810833
"east2337",4.90980826972044
"east2347",5.00977950055605
"east2379",8.62149653496122
"east2398",4.40835301877679
"east2426",4.11069478892766
"east2440",4.60600030084131
"east2516",8.34902941454627
"east2542",8.75345439654391
"east2555",6.93748334819228
"east2563",3.79911121780582
"east2652",9.47002203795734
"east2773",5.55927665113541
"ebir1243",3.6140239511219
"efik1245",4.08566947732383
"egaa1242",4.25723049823697
"eggo1239",4.23393806442591
"egyp1253",7.49292990096995
"ejag1239",4.33019923385885
"ekar1243",7.75031858113814
"ekpe1253",4.02162024560295
"elip1238",5.5634481963935
"eloy1241",4.20283473383686
"emai1241",5.21727831202073
"embe1259",8.33017019218869
"embe1260",8.9077008643629
"embe1262",9.0895053127011
"emer1243",7.42625056774065
"enap1235",9.09869262980672
"enaw1238",8.75255289534086
"enge1239",5.15434127677192
"epen1239",8.90232277018619
"erre1238",7.95763161360721
"ersu1241",6.46401374488397
"erzy1239",7.57601426469846
"esee1248",7.67625317541231
"esim1238",5.03399108501194
"esto1258",6.9803506561712
"eten1239",4.03418617750461
"eton1253",4.95795813650722
"even1259",7.74851971557779
"even1260",8.4760862252555
"ewee1241",5.09213879515333
"ewon1239",4.89401706925289
"faiw1243",8.15399668285065
"fali1285",8.34479775944608
"fang1246",4.84773637688106
"fang1248",4.85745186783811
"faro1244",3.98252254420654
"fefe1239",4.3844520486933
"fiji1243",3.11545542279371
"fili1244",4.01445939709064
"finn1318",7.13830255089529
"fipa1238",4.54607832902541
"fonn1241",5.55421149292258
"food1238",4.89207408819185
"fore1265",7.21206237044457
"fore1274",6.81212497560474
"friu1240",4.77369350011589
"fuli1240",5.47430739928474
"furr1244",2.96872892562646
"furu1242",2.18171620145114
"fwee1238",5.98623089425435
"gaaa1244",4.51814218692813
"gaaa1245",3.60698006656072
"gaam1241",8.04037376145236
"gade1236",4.22744560761197
"gads1258",8.63388750810661
"gaga1249",4.12224651340444
"gagn1235",4.36687206229663
"gagu1242",4.631871771353
"gali1258",5.18237186704725
"gali1262",9.4046517341781
"galo1242",6.17070982107608
"gami1243",7.44478532296928
"gamo1243",5.04687430751633
"gand1255",5.59165979412328
"gang1267",9.39910030305581
"gara1269",8.14296818778358
"garo1247",4.67605116375558
"gata1239",3.46597537842567
"gava1241",8.09100036623296
"gavi1246",6.83532673083245
"gayo1244",3.02511394158294
"gbag1258",4.04878447435286
"gbar1246",4.303386352581
"gbay1281",3.79250396010324
"gbay1287",4.57618260849441
"gbay1288",5.30851562655036
"gbes1238",4.87092846899542
"genn1243",5.11640862718245
"gheg1238",3.51314915101009
"ghod1238",7.48563018163002
"ghom1247",4.34375490868217
"gida1247",7.54519259978408
"giky1238",4.82045706007088
"gily1242",6.3747787575283
"giny1241",4.94167220133078
"giry1241",5.09649271696295
"glav1244",7.49227541313924
"godi1239",4.47503238561824
"goli1247",7.15862257840439
"gonj1241",5.24891401619959
"goon1238",7.30481263730912
"gour1243",4.38490805307206
"gras1249",8.20070655759172
"guah1255",7.76390587219001
"guaj1256",6.99236943740224
"guam1248",8.32420381808187
"guan1269",7.6264533382233
"guar1292",6.54468461737587
"guar1293",8.29032256758765
"guay1257",8.1927302834808
"gude1246",8.32056351789434
"guer1243",8.01963203005892
"gugu1254",8.79165178191119
"gugu1255",7.89851556771127
"guib1244",5.3311036713646
"guin1254",4.15862570953832
"guja1252",4.96735244256729
"guja1253",4.27457808661695
"guma1253",7.53012913993114
"gumu1244",5.48348037401495
"gunw1252",9.27484291010508
"guny1241",6.7801055638807
"gupa1247",7.64510318037374
"gura1252",8.41610959469771
"gurd1238",7.65319542052484
"guri1247",9.96574701346462
"guro1248",3.75957468016234
"guru1261",5.40287808696323
"guwa1243",7.23427577192861
"gwan1268",8.12635500220129
"gwen1239",4.43605594568792
"hadi1240",9.74846626500989
"hain1253",3.47010156609471
"haka1240",6.32981936454083
"hakk1236",6.26725152872075
"halb1244",5.02505419993993
"halh1238",4.95405941166563
"halk1245",8.93311340552082
"hame1242",9.66932605997655
"hang1258",3.74674376823454
"hang1260",5.56721234943312
"hang1263",7.02045830464582
"hara1271",7.64193179505586
"haus1257",7.98872495501067
"hawa1245",4.09370349916863
"haya1250",5.15051538016702
"hdii1240",7.70078680035074
"hebr1245",7.33720177407218
"heib1243",9.53671554632896
"hela1238",6.01870155383711
"here1253",4.51370044586865
"hili1240",3.8509978089758
"hind1269",4.31688820579045
"hixk1239",9.76421611678126
"hmon1264",5.23274991423941
"hoav1238",3.97473905926601
"holo1240",5.37161931964358
"hooo1248",4.07776906813848
"hopi1249",7.56967040438923
"huaa1248",4.17068515295831
"hual1241",9.83719943611045
"huam1247",8.67893136990615
"huam1248",9.60764103181939
"huar1255",9.96604667894624
"huas1242",9.25410296506999
"huay1240",9.70262291932619
"huba1236",7.48913764528924
"hueh1236",8.21268013924825
"huic1243",9.10367208332177
"huml1238",5.69837661834709
"hung1274",7.11424446528472
"hung1278",4.92175704292221
"hunz1247",6.67884345673973
"hupa1239",8.71085022688348
"hupd1244",6.95913457896425
"iaai1238",3.55631470211432
"iban1261",6.31963893999308
"iban1264",4.62930045549556
"ibib1240",3.92400560144181
"icel1247",3.54022951517747
"idaa1241",3.9520506388158
"idom1241",4.35066356299833
"ifee1241",3.76323255155616
"iged1239",4.02829110462572
"igna1246",9.66015260076064
"igoo1238",5.19045922335614
"ikkk1242",3.60015351524278
"ikpe1245",9.85291459049465
"ikwe1242",4.21265165991202
"ilok1237",3.47220551089119
"imba1240",9.85974639700155
"imon1245",7.00801929990296
"inap1243",8.44032118165532
"indo1316",4.16980019172514
"indo1317",3.98320811188589
"inga1252",9.66381982292243
"ingu1240",7.14656419110837
"inor1238",7.9984944897322
"iqui1243",6.87786129244643
"iraq1241",9.1557809330565
"irar1238",3.64446789643948
"irig1241",4.26171353781701
"iris1253",4.23833510118244
"irul1243",6.3128065825431
"ishk1246",4.36098118461952
"isok1239",5.0339124677164
"isth1244",8.46905402127502
"ital1282",4.66041165114797
"itel1242",6.67657310963846
"iumi1238",5.75033805303544
"ivat1242",4.07903121027432
"iwai1244",9.01608646389873
"iwam1256",8.63312959603369
"iyiv1238",5.09671541774405
"iyow1239",9.22302491380978
"izer1241",4.39684639905408
"izon1238",6.81850656979975
"jahh1242",4.38835886975587
"jama1261",8.70334213369006
"jams1239",5.64706478292765
"japh1234",5.44842820286051
"japr1238",9.80823852607311
"jaqa1244",5.74919148346268
"jaru1254",9.0495181411053
"jauj1238",9.71770957741088
"jaun1243",4.10334054073147
"java1254",4.15801119227088
"jebe1250",7.1962122201962
"jeme1245",7.26250195498003
"jenn1240",6.15787135348272
"jere1244",5.01784303413641
"jica1244",9.09132458240572
"jita1239",5.17539571714128
"jola1262",5.28509007764074
"jola1263",5.43966892326678
"jowu1238",3.76766712281427
"juan1238",3.07046825423075
"jude1256",4.4750406883249
"juho1239",3.97609064265353
"juma1249",7.07736433598475
"jumj1238",3.7408135210761
"jung1240",9.68533248674472
"jurm1239",2.51435866753458
"juru1256",8.30458985601087
"kaba1278",1.95554030257703
"kabi1261",4.15115040786798
"kaby1243",8.06600273998548
"kach1280",3.94254668754906
"kadi1248",7.75945508147402
"kafa1242",5.85547751131372
"kagf1238",4.75083303786826
"kagu1239",5.10849725670401
"kahe1238",4.61446075951215
"kain1272",9.08758512408858
"kaiw1246",7.12600204066387
"kaka1265",4.16842304780507
"kako1242",5.15552457114088
"kala1377",7.87436794227469
"kala1381",6.45157831004082
"kala1399",8.23487309979153
"kalm1243",5.21351676877979
"kama1365",8.68652553151431
"kama1367",9.03995820053644
"kama1373",7.66602161032926
"kamb1297",4.10721112960682
"kamb1299",2.71249555267791
"kamb1316",9.9636047464849
"kamw1239",7.74531161482746
"kang1280",4.00701063569131
"kang1281",5.3231354531592
"kang1288",5.81239834218549
"kara1462",4.18300023349254
"kara1464",3.66683012247189
"kara1467",4.07176681457972
"kara1474",6.83117681453384
"kara1476",8.461915878138
"kara1478",4.30513312896655
"kara1500",8.73141600900316
"karb1241",6.59519662789471
"kare1335",6.84082553932279
"kare1338",4.3340026305547
"kari1311",7.59030615365835
"kase1253",3.93280913898188
"kash1277",5.25221413899219
"katc1249",4.7260006541371
"kawa1283",8.29328874248711
"kaxa1239",7.79029483848622
"kaxu1237",9.7186099844086
"kaya1319",9.47435157053571
"kaya1329",7.38122479345666
"kaya1330",8.57036099456882
"kayt1238",8.25867093877811
"keig1242",5.27169366481407
"kekc1242",9.57427066248728
"kela1255",3.24098961808491
"kele1255",5.11173361312569
"keli1248",3.51968211273232
"keme1240",4.38680988520076
"kens1251",4.77912290161023
"keny1279",5.21297228344157
"keoo1238",2.25734887640981
"kera1255",8.53698683135964
"kete1252",4.11458729620827
"kett1243",2.51332399056656
"kgal1244",4.82235055633696
"khak1248",3.90481347650834
"kham1282",5.92351726961684
"khan1273",7.20107063761794
"khar1287",3.66813050243315
"khas1269",4.81281334816865
"khez1235",5.96121183223186
"khmu1256",5.92173166613015
"kich1262",9.23069382836658
"kiku1240",4.63690432631354
"kild1236",7.79201193405155
"kima1244",4.17247430530523
"kima1246",8.09168290117641
"kinn1249",5.79024876332513
"kiny1244",5.27333247448435
"kiow1266",7.47840789023249
"kips1239",3.42562506925656
"kirg1245",3.91867997640116
"kiri1254",6.17770681896793
"kisa1263",5.49233498631239
"kist1241",7.8479961098814
"kita1249",3.66966810139451
"kitj1240",7.01039367770349
"kitu1245",4.57408895122246
"klao1243",4.86518988173674
"koal1240",9.99707724892326
"koas1236",9.247738613636
"koda1255",6.58242063647212
"kofy1242",8.27245798511365
"koho1244",4.59654555215693
"kohu1244",3.73000982406802
"koka1244",9.13288631288727
"kokb1239",5.26937452276999
"koko1269",3.33375904020244
"komc1235",5.45370470657561
"komi1268",6.53006614622892
"komi1269",6.55291850109615
"komi1277",6.3659257306615
"komo1258",7.73217293175122
"komo1260",4.00489802563194
"kond1295",6.83249500282697
"kond1303",8.80049623757134
"konk1267",5.02665516271525
"konk1269",4.28344624892144
"konn1242",3.6621932771314
"koon1245",4.77334675263277
"koor1239",5.27706926624979
"kore1280",6.40176719259503
"kore1283",6.84156817912539
"kork1243",3.71179209620645
"korr1238",6.70827885659549
"koru1247",8.1703404313053
"kory1246",6.35457460340438
"kosh1246",4.59671976262007
"kota1263",6.3430056409673
"kota1272",5.15687363473643
"koya1251",5.91916023699843
"koya1253",3.87782973871406
"koyr1240",2.22575346474529
"koyr1242",2.69104473902945
"kpan1246",5.12169690774723
"krac1238",5.2560064501547
"kren1239",9.21903402848613
"kris1246",9.67961706331129
"kron1241",5.16489014387302
"kuan1247",4.11563654395075
"kuii1252",6.31197488633351
"kuik1246",9.68400307474094
"kuka1246",8.19680166803902
"kuku1273",7.70336436027578
"kulu1253",6.04024855698674
"kuma1273",3.9362225844326
"kumb1268",7.21805569272995
"kumi1248",8.57965058087713
"kumy1244",3.75123089872242
"kumz1235",4.02017829402619
"kung1258",7.19509694560482
"kung1261",3.81664857710024
"kuni1267",9.15423050412852
"kuni1268",4.37525047187529
"kunj1245",8.52029995928309
"kuny1238",5.04087232598698
"kuoo1238",4.43761465672276
"kups1238",3.03074749203065
"kura1250",4.08411767947639
"kuri1259",5.94306433912105
"kurr1243",9.82836600082796
"kurt1248",6.05811483518416
"kuru1302",6.60972857571328
"kusa1250",3.88394531660429
"kute1248",4.20852304700876
"kuuk1238",8.31340118369132
"kuvi1243",6.59845718881217
"kuwa1246",5.08937374116221
"kwai1243",4.13792303882483
"kwak1269",9.83243594777582
"kwam1249",9.29417489426445
"kwam1250",5.38051001064521
"kwam1251",4.60398553963883
"kwan1273",4.0886700561854
"kwan1276",4.48596455629583
"kway1241",5.00778007737672
"kwes1244",4.17297928073199
"kwin1241",1.37550259637959
"kwom1262",9.30738887776883
"kyen1242",3.19820182929566
"kyer1238",6.17186097585829
"lada1244",6.11960017255911
"lagw1237",7.20477185688676
"lahu1253",4.94604079923439
"lakk1238",5.04219836150443
"lakk1252",8.12531353392683
"lako1244",4.21353281305941
"lako1247",9.53845247660857
"lama1275",4.01896466956895
"lama1288",7.41572543665702
"lamb1269",3.44051999761406
"lamb1276",9.77842199841014
"lamn1239",4.82216730313001
"lamu1254",7.92224543655703
"lang1320",4.5092763510028
"lang1322",2.91872344083594
"lang1324",3.05191369729411
"laoo1244",4.42518630324925
"lard1243",9.35604389638435
"latu1238",7.14038711895764
"lave1249",4.8874528524845
"lazz1240",6.10756689210497
"leal1235",7.61113334657903
"lega1249",5.98496794468269
"legb1242",3.57520308272098
"lele1264",4.45627278477114
"lele1266",3.92265158739192
"lele1276",8.28864454158123
"lena1238",3.14965903239733
"lend1245",2.36982977133952
"leng1258",4.54585016607398
"lepc1244",4.93247683611821
"lese1243",1.80478240254426
"leti1246",3.23740002206885
"lezg1247",7.77957091795939
"libe1247",4.15826597647584
"liby1240",7.40756118654024
"ligb1244",3.56888316820531
"ligu1248",4.30804578803727
"liji1238",4.25226848433862
"lika1243",3.69387376357245
"limb1268",4.25763011334423
"lish1246",7.93309650863299
"lisu1250",5.89633583504037
"lith1251",3.44874707654972
"lizu1234",6.47233839024964
"logb1245",4.90911694876711
"logo1259",3.70021180492317
"loko1255",3.61112750086277
"loma1260",3.53014006229758
"long1387",4.19888986669964
"loni1238",4.11530085419809
"loth1237",6.29874780925959
"lowa1242",5.69326891800134
"lowe1385",3.51797263103584
"lowe1415",9.51597105896481
"loxi1235",8.3494676817223
"luch1239",3.40383083354564
"lugb1240",3.57399399396377
"lukp1238",3.83206105104305
"lumu1239",6.1015503991983
"lund1266",4.07764494661343
"luok1236",3.46184892564728
"lush1249",6.61833722681313
"lusi1240",4.55347090609135
"luuu1242",5.05591012655227
"luva1239",4.03116239089811
"luwo1239",3.26754154389183
"luxe1241",4.79656337908929
"luya1241",4.77747533129179
"lyel1241",3.7815439554719
"maas1239",5.00880197496738
"maay1238",9.2449360919793
"maba1273",3.3161796796411
"maba1277",8.38139403842123
"maca1259",8.33025548247593
"maca1260",9.2479633054546
"mace1250",4.01509894010533
"mach1266",4.33010352088591
"mach1267",8.44015309251215
"mach1268",8.3031198381855
"macu1259",9.50201066736785
"macu1260",7.08537361008598
"mada1282",4.35647648290022
"mada1293",7.17372459271046
"madi1260",3.24741901641096
"madn1237",8.53536865976343
"mafe1237",3.71242370280849
"maga1260",4.82251802115742
"mait1250",4.94333906772397
"maka1304",4.47929862696258
"maka1311",3.89714270772167
"mako1251",5.50090270088847
"maku1278",7.94889403719611
"mala1464",6.43703462432216
"mala1522",7.71047648680705
"mall1246",5.57003047946462
"malo1243",4.35224476588087
"malt1254",7.91228511227905
"mama1271",4.38144861935751
"mama1278",7.12272358726772
"mamb1294",4.26230502477991
"mamb1296",4.71542460058078
"mamm1241",9.39445481781004
"mamp1244",3.9133330076012
"mana1288",4.82185051472387
"mana1295",4.26316318194487
"manc1252",8.05539744349201
"mand1415",5.95304751004109
"mand1436",3.64747074734107
"mang1381",7.85471618086658
"mang1382",8.05200808969954
"mang1394",2.32484051512647
"mani1292",6.44186430816539
"mann1248",3.88523223651996
"mans1258",6.84165547231574
"many1261",3.98467559486849
"maon1238",5.64484065356458
"maor1246",4.2597437552493
"mapo1246",9.78343806953099
"mapu1245",8.44943194003639
"maqu1238",9.7808590652551
"mara1378",4.76481735839838
"mara1385",8.34535594359838
"mara1386",7.95963968393216
"mara1404",3.99448623708043
"marg1251",8.10822880034483
"marg1253",7.30324306073074
"marg1265",7.68368183968715
"mari1417",8.33511384474824
"mari1419",8.17589593522392
"mari1424",6.70518347336088
"mart1254",8.05341297726541
"mart1255",9.70747017580471
"marw1260",4.30689687056268
"masa1299",5.55730124701839
"matb1237",4.65775950419308
"mati1255",9.06131125400726
"mats1244",8.19115408355276
"matu1259",5.12906525528873
"maun1240",8.44333442563977
"mawa1270",8.1172666321872
"maxa1247",9.1259124379555
"maya1280",7.81031791773097
"mayo1261",4.12886317669068
"maza1291",4.31849926168775
"mbaa1245",4.14239230896542
"mbal1255",4.4818716479225
"mbar1253",7.72878171341611
"mbay1241",2.01914109280326
"mbee1249",4.70722592029765
"mboc1235",4.99651781407378
"mbuk1240",5.02057219409165
"mbuk1243",7.51748522739893
"mbum1254",3.89036901848095
"mbuu1238",4.00844488607572
"mbya1239",6.37516935808343
"medu1238",4.72315532741652
"meen1242",2.66944568226252
"mehi1240",8.56603114643569
"mehr1241",7.64412404709459
"mend1266",3.53437229978248
"mere1246",7.83479952384274
