"glottocode","series_markedness_fullness"
"aari1239",5.03284322064067
"abar1238",5.02178631183016
"abau1245",5.50934065974271
"abid1235",2.36885190400633
"abkh1244",4.07461703335772
"abua1244",4.39537372400087
"abur1243",5.52307458098771
"acat1239",2.31672483578063
"acha1249",1.38539812759912
"acha1250",2.28245808290316
"ache1245",3.64997259249747
"ache1246",9.82762608568016
"achi1257",3.35741053762132
"achu1247",5.34917923023331
"achu1248",0.0679236407160624
"acol1236",1.13426114901379
"adam1253",3.50342287848691
"adan1247",0.937885026421794
"adan1251",2.89410511384069
"adio1239",4.39663041040732
"adny1235",2.70176882650679
"adyg1241",3.89178608426127
"adze1240",8.06792651934702
"afad1236",3.402822436288
"afar1241",2.7780903571228
"afit1238",1.77634522065812
"aghe1239",2.98064854423971
"agua1253",0.773779199463263
"ahan1243",3.49387013121107
"ahan1244",2.18218136189427
"aheu1239",3.81362520665872
"ahte1237",2.32787543331352
"ainu1240",5.66188386650389
"ajab1235",5.18800544567979
"ajas1235",3.99803571358576
"ajyi1238",5.05818195925346
"akan1250",2.60969646315728
"akas1242",3.98407563462173
"akaw1239",1.12572532004939
"akha1245",1.97342583388972
"akla1241",3.66479126374382
"akoo1248",0.508440997628081
"akpe1248",1.36413331948504
"akun1241",3.48484987676641
"alab1237",5.36341274504355
"alab1254",2.42389886942134
"alam1246",5.35542502352948
"alaw1244",5.15641548355991
"aleu1260",2.00563499426324
"alla1248",4.43918285346991
"alut1245",4.53301413234764
"alya1239",3.76023777531381
"amah1246",4.43311648541908
"aman1265",8.80646341274923
"amar1271",8.4299977170333
"amar1274",3.21591243943143
"amas1236",5.02047658301193
"ambe1247",3.60862633691154
"ambu1247",6.21858242345504
"amdo1237",4.48993930565549
"amel1241",2.51388427224813
"amha1245",4.07461136671085
"amii1238",5.81390191773698
"amoo1242",6.05635429613799
"amun1246",2.00002788552099
"ande1247",4.14363204864041
"andi1255",5.41312415588201
"anei1239",2.96215071873405
"anfi1235",3.94201223211184
"anga1288",4.30732713294022
"anga1290",5.07060151653182
"anii1245",1.96899399108409
"anin1240",4.42565654156583
"anta1253",5.28619986942821
"anua1242",5.55321654702111
"anuf1239",7.4117004817044
"anyi1244",6.92285818391357
"anyi1245",6.1853633837877
"aona1235",3.96070572640158
"apal1257",4.39113930979983
"apat1240",5.04335561433297
"apin1244",3.00482619479445
"apro1235",4.73477784386563
"apur1254",1.99271308245626
"arab1268",4.4929077747708
"arag1245",5.10821164714879
"aran1237",4.58768202172436
"arao1248",1.97851910283788
"araw1273",5.80036510898995
"araw1276",3.48020200727983
"arbe1236",3.67994410276584
"arbo1245",4.96998861717157
"arch1244",5.74360408179402
"argo1244",7.86243905018804
"arhu1242",1.80404503368572
"arik1265",0.259139670541859
"arin1244",6.36294823001002
"asha1243",4.82053159316325
"ashe1272",2.76031435604659
"assa1263",4.96093020208578
"astu1245",2.101411083765
"atay1247",6.03196355867678
"atti1239",5.95394650302962
"auuu1241",6.01598299711569
"avac1239",4.64993862374463
"avar1256",5.38413092457523
"avat1244",3.63426002438131
"avik1243",7.49694091214851
"avok1242",3.53446533506954
"awac1239",2.95520799466114
"awad1243",4.29003583064805
"awar1248",0.965728257784351
"awet1244",5.04233038069524
"awin1248",1.3245719933586
"awiy1238",6.58197761156016
"awng1244",4.64939490270893
"awtu1239",2.12622969548603
"axiy1235",0.230818944743725
"ayac1239",1.73026934373423
"ayer1245",4.11929065503989
"ayor1240",2.38238275125387
"baan1242",8.14633955512836
"baat1238",6.07644305088468
"baba1264",3.99834003650535
"baba1266",3.72584445610688
"bada1257",1.92594457888045
"bade1248",2.3178483895682
"bady1239",6.64961405221068
"bafa1247",4.1386021920089
"bafa1249",7.31611271067524
"bafi1243",4.12340550747265
"bafu1246",7.68643173465981
"baga1272",6.25101696420116
"baga1273",6.4145994349955
"bagi1246",7.19380023686422
"baim1244",6.15801691931675
"baka1272",6.14186147712479
"baka1273",1.58255070148896
"baka1274",3.86708902778509
"baka1277",5.49853594759295
"bakh1245",3.23180713324546
"bako1249",6.3050558833949
"bako1250",2.33621184563169
"bala1302",3.13560704654894
"bali1278",3.26139161678105
"balt1258",3.57870771115289
"bamb1262",0.804612501936864
"bamb1265",5.9337844429747
"bamb1269",4.42958208718568
"bame1260",2.66241636791306
"bamu1253",2.6490523261371
"bamu1256",4.08490926977802
"bana1305",4.62871922388084
"band1345",6.11760850339211
"band1352",6.28855852793699
"bang1356",4.66702978012857
"bani1255",1.07720715930241
"bank1256",4.43291539032009
"baou1238",6.12937012480836
"bara1380",5.26342902025936
"bard1255",4.76099369247354
"bare1276",6.31022011048332
"bare1279",3.21013635571398
"bari1286",5.28381786104151
"bari1297",4.5748767274908
"baru1269",7.32894397151307
"basa1284",4.53512443217327
"bash1264",4.7369272863767
"bass1260",5.16460986396887
"bata1285",4.40157048334811
"bata1289",6.53658804335327
"bata1293",7.86023863712019
"bats1242",3.45186330162158
"baur1253",3.51756794131324
"bayu1240",5.23705322491733
"beem1239",0.853381988150019
"befa1241",1.97158700520233
"begb1241",3.67860082543666
"beja1238",4.35459936935471
"bekw1241",3.20968932597152
"bela1255",0.656497900557663
"bela1256",6.8924434414487
"bela1260",7.56281392298772
"belh1239",4.10460309044526
"bell1243",1.69856107027937
"bemb1257",5.25965469740769
"bena1262",2.71824628239191
"benc1235",6.6440189379148
"beng1280",5.86897460335865
"beng1286",1.44547622133794
"bero1242",4.15671224445325
"besi1244",4.57980536674205
"bett1235",4.47036543351197
"bhel1238",2.97280720104883
"bhil1251",3.12087047416543
"bhoj1244",3.65230244972708
"biak1248",2.37090545837147
"bial1238",3.84823537518621
"bidy1243",6.11386133229073
"bidy1244",2.85539586817296
"bila1255",4.41335046422306
"bili1260",2.26038855426928
"bimo1239",4.96601976992021
"bina1277",3.95250454522806
"bini1246",2.68046473040814
"binu1245",5.13773296619527
"biss1248",4.04293939345642
"blan1242",2.05914471331575
"bodo1267",9.22221285657314
"bodo1269",0.439786298451764
"boik1241",5.47521883484943
"boko1266",5.96049856583641
"bomi1238",10.3895321968502
"bona1250",3.83708327562007
"bond1245",9.02384390070076
"bong1285",2.71212740500853
"bora1263",3.31665732843394
"bora1271",2.94443724691921
"bord1248",5.67734280577077
"boro1277",3.65850945992008
"boro1282",4.30539311199366
"boun1243",4.06659409850925
"bouy1240",3.04871946018512
"brah1256",6.31401114186189
"bret1244",3.93266743961723
"brib1243",0.868047578956499
"brok1247",2.26968056667063
"buam1238",6.32318896554832
"budu1250",3.4595843245779
"bugi1244",3.68298982720059
"bujh1238",2.40049674697845
"buku1249",5.50873689895081
"bulg1262",5.27132825779597
"buli1254",1.51525724380688
"bulu1251",6.44532673198201
"bumb1241",4.71032056536209
"bumm1238",6.27474367709095
"buna1275",0.576785845436661
"bund1253",6.17023805753318
"buol1237",3.89950614450298
"bura1267",4.97531177727068
"burj1242",2.69691029540942
"buru1301",3.96230211800758
"busa1253",7.86241198138197
"buwa1243",1.92807128233027
"cabi1241",1.13387148340333
"cacu1241",5.26247370060795
"cadd1256",3.95337841395407
"caja1238",6.04289602067906
"came1252",6.46367005544389
"camp1261",1.73707039999835
"cane1242",4.06062545175255
"capa1241",2.94563377594008
"caqu1242",3.57430193892908
"cara1272",0.796990714330421
"cari1279",3.75743362816887
"carn1240",6.49745912296293
"cash1251",5.28811545753845
"cash1254",5.75733919687206
"cavi1250",5.80001200668195
"ceba1235",3.3837075423491
"cebu1242",5.58503306052288
"cent1972",6.35021073443462
"cent1973",3.88782267250504
"cent1989",5.25563448209772
"cent1990",6.71927196109857
"cent2004",2.4907517883058
"cent2018",4.80901484109007
"cent2050",3.53515005192831
"cent2087",4.22057088427333
"cent2092",3.34612993494512
