"glottocode","series_markedness_fullness"
"apat1240",0.218916908557838
"apin1244",1.52105011050422
"apro1235",3.32347893270324
"apur1254",7.6327446215867
"arab1268",10.9459625314306
"arag1245",8.58560371848976
"aran1237",-1.02662159604015
"arao1248",13.7872808591827
"araw1273",8.15059383909267
"araw1276",4.10407364403159
"arbe1236",-6.69320388526048
"arbo1245",-3.3926377637282
"arch1244",-1.64149805759015
"argo1244",7.84323129971756
"arhu1242",0.664192271408684
"arik1265",3.91457422383366
"arin1244",-3.94925436929858
"asha1243",5.4364688710847
"ashe1272",7.78903923084932
"assa1263",5.34770008538546
"astu1245",0.675768913374087
"atay1247",6.48680339181022
"atti1239",4.82820609171328
"auuu1241",2.75837309494331
"avac1239",-1.27109140223334
"avar1256",5.16166032513219
"avat1244",0.222902709895593
"avik1243",4.30594054109581
"avok1242",-0.49488093020511
"awac1239",4.41982786090201
"awad1243",1.2938388746399
"awar1248",2.04755534891566
"awet1244",5.59807087608249
"awin1248",0.812400668120041
"awiy1238",11.9722884234615
"awng1244",0.344453375244734
"awtu1239",6.67839061936952
"axiy1235",8.25029809928566
"ayac1239",0.953315840257062
"ayer1245",8.61696653089465
"ayor1240",-0.140162949548406
"baan1242",4.38881548077853
"baat1238",8.34782421647649
"baba1264",1.74402674307851
"baba1266",12.0972616525054
"bada1257",5.40348355187108
"bade1248",5.41735556485227
"bady1239",9.31546324860906
"bafa1247",-0.0613693206958077
"bafa1249",-6.12021022375436
"bafi1243",5.21662357517097
"bafu1246",8.58865614121791
"baga1272",2.68019170722029
"baga1273",1.36924331293264
"bagi1246",4.02627166381301
"baim1244",6.20894140427513
"baka1272",3.51793711578652
"baka1273",2.68651290536119
"baka1274",6.49230528051788
"baka1277",3.56723453378212
"bakh1245",-2.55670227527876
"bako1249",1.30361930176237
"bako1250",3.58137485037173
"bala1302",-6.23678993563808
"bali1278",8.24242701523658
"balt1258",0.721379606700859
"bamb1262",4.39545419057021
"bamb1265",4.01028603709051
"bamb1269",2.48942412321886
"bame1260",-9.49698793577088
"bamu1253",9.62332719782561
"bamu1256",8.37445950834243
"bana1305",3.51491563515684
"band1345",9.90478102602203
"band1352",10.7988402341453
"bang1356",4.35694930103667
"bani1255",13.7379977409914
"bank1256",5.57253299903825
"baou1238",-1.18372591325615
"bara1380",3.43529489606261
"bard1255",-1.82792575505849
"bare1276",4.65606248772053
"bare1279",8.63784501987008
"bari1286",8.77358217321306
"bari1297",4.65003647144643
"baru1269",1.57402258957021
"basa1284",-0.265352470084464
"bash1264",1.86542952491825
"bass1260",0.958603381857868
"bata1285",3.95827992729103
"bata1289",1.61350397142189
"bata1293",4.86433853933625
"bats1242",2.90985807858371
"baur1253",3.52844316141058
"bayu1240",3.24477639672501
"beem1239",9.42756244396439
"befa1241",1.58480267519747
"begb1241",6.22898284169063
"beja1238",2.78045245261473
"bekw1241",11.1467708973695
"bela1255",11.2675245113555
"bela1256",9.08740682739319
"bela1260",7.31133850108169
"belh1239",0.898034357620848
"bell1243",-0.0977633526293866
"bemb1257",4.6155384411013
"bena1262",3.61870441648711
"benc1235",-0.938908383628572
"beng1280",2.75024558779993
"beng1286",-2.71111717082789
"bero1242",-0.0549422489615994
"besi1244",2.81710004088406
"bett1235",4.11756578757611
"bhel1238",13.8927483499732
"bhil1251",9.51580341219076
"bhoj1244",5.79875356448687
"biak1248",2.25278932521861
"bial1238",4.95751435991291
"bidy1243",1.97356801054059
"bidy1244",7.84144477159365
"bila1255",0.489052588011017
"bili1260",-1.61867753975738
"bimo1239",5.11814116204239
"bina1277",0.824709507119067
"bini1246",6.35113126805063
"binu1245",2.89589440717775
"biss1248",11.976749868119
"blan1242",-5.68667954394038
"bodo1267",10.7400083008171
"bodo1269",-1.4434444508474
"boik1241",7.81272366831047
"boko1266",0.476539892744784
"bomi1238",6.56566746691566
"bona1250",7.30182691589991
"bond1245",9.45000600258681
"bong1285",4.21579220105047
"bora1263",4.9783158415732
"bora1271",6.6835228246514
"bord1248",3.03620755229781
"boro1277",9.58987075797617
"boro1282",0.810718100687002
"boun1243",-3.78939810531974
"bouy1240",0.282731476669011
"brah1256",7.29977432114523
"bret1244",-4.74059504764683
"brib1243",-1.08505637003808
"brok1247",7.53477995937897
"buam1238",6.42790740578541
"budu1250",3.25013722811604
"bugi1244",7.92868970010164
"bujh1238",4.31649593644471
"buku1249",9.50075400406326
"bulg1262",2.40868611588176
"buli1254",4.88425276934698
"bulu1251",1.02922498566051
"bumb1241",5.21880532971625
"bumm1238",-1.7694763518578
"buna1275",1.52360940535877
"bund1253",3.92363683958302
"buol1237",10.9037797126151
"bura1267",1.2643405717826
"burj1242",0.290440448715516
"buru1301",-0.0890959313520154
"busa1253",-2.50901793509226
"buwa1243",3.5773011935191
"cabi1241",0.415025609156024
"cacu1241",7.89226434453988
"cadd1256",0.746099922356572
"caja1238",-2.1964205269285
"came1252",-0.714719602680901
"camp1261",-0.559355185719069
"cane1242",8.36245525770983
"capa1241",-0.883613913878784
"caqu1242",10.108264243142
"cara1272",2.04320115939546
"cari1279",5.8912818805836
"carn1240",3.41809103725213
"cash1251",1.0313912168202
"cash1254",0.829417682806707
"cavi1250",6.72224179488256
"ceba1235",-0.242913707404197
"cebu1242",2.25704780464406
"cent1972",1.4355375056674
"cent1973",-5.25483682797996
"cent1989",0.0163793651371598
"cent1990",3.2480205623448
"cent2004",5.46314654442609
"cent2018",10.6166458847846
"cent2050",6.83761280875563
"cent2087",7.45190675894396
"cent2092",4.52677373246106
"cent2128",2.34552908899712
"cent2142",-1.18480012364296
"cent2144",-2.98663826310762
"cent2150",-2.11797092779774
"cent2194",7.80693317100615
"cerm1238",10.2840859169836
"chac1249",3.5457878778064
"chac1250",4.39066012443274
"chac1251",5.73785934655394
"chal1275",3.97330228238094
"cham1312",1.70198300160727
"cham1315",-0.759655591305253
"cham1318",13.9363718274827
"chan1310",4.33093574095054
"chau1259",-1.72747257682361
"chay1248",5.3331737718744
"chec1245",10.8585492282832
"chee1238",1.15630283167765
"chen1255",9.39897749385546
"chep1245",4.51746356406751
"cher1271",5.53257880468951
"cher1273",-1.03974349332248
"chic1270",7.19389867646108
"chim1300",1.89517365938649
"chim1302",-1.94678849241422
"chim1309",1.86510314048953
"chip1261",7.98459442871845
"chip1262",-4.64888493707771
"chiq1248",0.500679019826016
"chiq1250",4.01615910792202
"chir1286",4.64899739005809
"choc1276",11.2179317394879
"chok1243",7.44044875349696
"chol1282",11.0406694216332
"chon1284",15.2807825471076
"chon1287",-4.59087586517466
"chra1242",3.80815238733245
"chua1250",0.139779836897796
"chuk1273",-3.8638273092096
"chum1261",10.377685038223
"chuv1255",4.76572030778772
"coca1259",0.653544590890765
"coeu1236",6.19760876510314
"cogu1240",0.18327120855737
"colo1256",3.24392890579818
"coma1245",3.82828999758165
"como1259",0.64508242489813
"copa1236",4.82675538009695
"coro1247",-1.77679214964455
"cros1244",8.25913811153125
"crow1244",9.93847230187791
"cube1242",2.12667328268126
"cuib1242",0.210908774514419
"culi1244",-1.12679145083977
"curr1243",9.79616076365103
"cusc1236",2.1696659545107
"cuvo1236",4.98372746065216
"czec1258",6.74794193932108
"dadi1250",6.39220555144918
"dagb1246",0.714922615958373
"dagi1241",1.74690655784824
"daha1245",2.2966323974728
"dakp1242",3.41737169878765
"dalo1238",-6.61816959556944
"dang1274",-0.459116421558527
"dani1285",7.0734240053987
"dann1241",4.61651123812177
"darf1239",4.49018552954964
"dark1243",0.461149849593926
"darl1243",2.44711802182287
"darm1243",-2.66456279352857
"daur1238",-4.08408024183217
"dawr1236",-3.25076300837935
"daww1239",-0.204477802058247
"daza1242",6.00623460568876
"defa1248",3.82775560546117
"dege1246",2.4014743705836
"degg1238",2.1850040063681
"deni1241",-0.709638091684114
"deny1238",3.90396486031937
"dera1245",6.18900420384467
"dera1248",6.2885078201184
"desa1247",-1.04076049102433
"dghw1239",8.67875120822177
"dhal1245",4.03834450618932
"dhan1270",-1.03464055975561
"dhar1247",2.2931825625602
"dhim1246",1.21079876437819
"dhiv1236",5.39184901216908
"dhuw1249",4.68034241456532
"dibo1245",12.5523471889353
"didi1258",8.69008905259325
"dido1241",1.38591030023087
"dier1241",4.82936975078068
"digo1243",2.42046511409154
"dime1235",7.23698733867371
"diml1238",4.6513827054496
"diri1252",5.42835491049242
"dita1238",-1.84474172717526
"dizi1235",8.69517728608368
"djam1255",8.18639760932606
"djam1256",3.9590428011826
"djau1244",1.74742682857305
"djee1236",2.26712830799282
"djeo1235",1.52698779976451
"djin1251",10.4700197997835
"djin1252",5.67560564560663
"djin1253",5.59177066362155
"dobu1241",12.2532730550808
"dolg1241",4.81541394614645
"doma1258",3.49572040538437
"domp1238",3.73311450260322
"dong1285",6.42853793193153
"doya1240",-1.19920609836057
"dual1243",-4.90451106568413
"dupa1235",6.45478160678918
"duru1236",2.14841082862082
"duru1249",0.351824509436713
"dutc1256",8.95095852934631
"dyaa1242",-5.01561559197381
"dyir1250",4.99082341154573
"dyul1238",9.43979033092221
"dzal1238",3.01410526073382
"dzon1239",7.91638323472594
"dzuu1241",1.27925167783351
"east2295",3.34518537669826
"east2304",5.36123857141253
"east2328",-3.88176067837547
"east2337",7.21936526481339
"east2347",4.83605131441554
"east2379",6.80622845136857
"east2398",4.97848209946051
"east2426",10.2595307211493
"east2440",8.21728082298361
"east2516",9.27956560836943
"east2542",1.77121492125229
"east2555",7.40788856024362
"east2563",5.17890639099026
"east2652",3.20583785632527
"east2773",5.89183892853574
"ebir1243",-3.47431234504643
"efik1245",0.85131333809504
"egaa1242",6.99304509457784
"eggo1239",1.03646112570576
"egyp1253",-0.608446506272906
"ejag1239",11.9144454750073
"ekar1243",5.2335103524983
"ekpe1253",5.65177834123301
"elip1238",7.23633632829012
"eloy1241",2.48215704043002
"emai1241",1.94457683374859
"embe1259",7.17548415871888
"embe1260",1.55125522176514
"embe1262",-0.0689935185646999
"emer1243",5.11500788533493
"enap1235",6.88745081002497
"enaw1238",-0.580122789491722
"enge1239",3.65680967937904
"epen1239",5.46646522372537
"erre1238",6.63171881146152
"ersu1241",2.56484434841405
"erzy1239",3.90756175930265
"esee1248",9.82963770990101
"esim1238",8.69827905941168
"esto1258",10.6913472491319
"eten1239",4.6441799504239
"eton1253",9.15037818211904
"even1259",2.5139535774551
"even1260",3.63940065081199
"ewee1241",9.52882869198568
"ewon1239",6.51539621891461
"faiw1243",4.92790500820644
"fali1285",3.89220881494082
"fang1246",6.47684314928277
"fang1248",6.59280378151081
"faro1244",1.65628254152958
"fefe1239",1.28468966912837
"fiji1243",3.88807815812823
"fili1244",3.373929036424
"finn1318",5.84182671533454
"fipa1238",4.05874706759778
"fonn1241",6.82612586939591
"food1238",11.1433348051091
"fore1265",-0.476903115159431
"fore1274",1.52885412334271
"friu1240",9.02624742769677
"fuli1240",1.0314866930995
"furr1244",-1.02026497729796
"furu1242",10.9465436344663
"fwee1238",2.74988285904465
"gaaa1244",8.14076781818491
"gaaa1245",5.89623656201471
"gaam1241",0.336043503383333
"gade1236",6.41362570988439
"gads1258",8.46765509695358
"gaga1249",-0.00627686390768634
"gagn1235",5.65083545887567
"gagu1242",2.45730306812
"gali1258",1.35277544910021
"gali1262",3.35110313669712
"galo1242",2.61000264239866
"gami1243",3.92950205398566
"gamo1243",-0.0753715367440397
"gand1255",5.5504421174394
"gang1267",5.55331489767146
"gara1269",4.43270195191401
"garo1247",4.81302607279476
"gata1239",7.00202954870827
"gava1241",8.24323491630323
"gavi1246",5.08429367164462
"gayo1244",6.11097480891201
"gbag1258",2.75937622852896
"gbar1246",5.4297656719255
"gbay1281",6.53254389976971
"gbay1287",6.3779578331263
"gbay1288",2.92356047362981
"gbes1238",2.36516485250264
"genn1243",6.5030507889403
"gheg1238",4.02990558640798
"ghod1238",1.82007563600383
"ghom1247",-0.739761418251813
"gida1247",1.60774245871704
"giky1238",6.05410493802911
"gily1242",5.58045657321747
"giny1241",7.10684936140385
"giry1241",4.58474158521366
"glav1244",-1.29375754509421
"godi1239",0.56104007613586
"goli1247",2.55032126620174
"gonj1241",-0.505824807808482
"goon1238",-5.66182367252192
"gour1243",4.26169729839384
"gras1249",2.4933048490336
"guah1255",1.41656266686687
"guaj1256",5.00700775576116
"guam1248",0.602131087324498
"guan1269",4.37826368624068
"guar1292",1.61547318693613
"guar1293",9.81668368104433
"guay1257",9.31716314965888
"gude1246",8.63025165605873
"guer1243",-1.73214827055704
"gugu1254",2.26602603890117
"gugu1255",5.90654849162465
"guib1244",0.806848012093035
"guin1254",9.3306159050969
"guja1252",-1.46981591426202
"guja1253",0.839426238225619
"guma1253",4.76570198989361
"gumu1244",2.90555445296091
"gunw1252",13.1890513396462
"guny1241",8.66146155662308
"gupa1247",8.32376661795575
"gura1252",4.57613226917307
"gurd1238",1.08144080234375
"guri1247",1.31550656243683
"guro1248",1.27980489789382
"guru1261",3.42172317001066
"guwa1243",0.877401483162496
"gwan1268",1.35740913931103
"gwen1239",5.24417812894531
"hadi1240",6.48558610208438
"hain1253",2.02900754865149
"haka1240",2.59926973175414
"hakk1236",-2.19148533681812
"halb1244",7.13383475822004
"halh1238",-3.31665319130253
"halk1245",8.70084677402351
"hame1242",5.6911127556175
"hang1258",3.68644819499713
"hang1260",3.08613139543658
"hang1263",4.35527301801358
"hara1271",0.966717588821759
"haus1257",10.9447693738305
"hawa1245",-0.914167462072027
"haya1250",7.64507099789682
"hdii1240",5.19805047634314
"hebr1245",4.12190237346356
"heib1243",8.27620497065167
"hela1238",5.42895033133329
"here1253",2.31666678183259
"hili1240",11.7831824974127
"hind1269",1.59435258829155
"hixk1239",-0.31115661898141
"hmon1264",-0.553231278008758
"hoav1238",8.57787690087251
"holo1240",-0.246005579889956
"hooo1248",4.620240242825
"hopi1249",4.7555900890177
"huaa1248",8.68423879138908
"hual1241",6.64168467238558
"huam1247",0.583455192756712
"huam1248",2.89594976858571
"huar1255",3.31703787858913
"huas1242",6.16264655022839
"huay1240",4.55150824766818
"huba1236",5.44582566771181
"hueh1236",3.7334746415135
"huic1243",0.221986182786312
"huml1238",-1.91947818165596
"hung1274",-6.57896885848986
"hung1278",5.78132756459477
"hunz1247",-1.47488199245326
"hupa1239",1.04273917390191
"hupd1244",2.79700607205422
"iaai1238",-4.7645759823149
"iban1261",2.51522705812545
"iban1264",-0.740385762624704
"ibib1240",0.750068143508228
"icel1247",1.97931727512118
"idaa1241",-0.602249406355338
"idom1241",1.63934628959524
"ifee1241",2.3092727377624
"iged1239",-1.51898912098679
"igna1246",1.84940828461617
"igoo1238",2.41331479865874
"ikkk1242",3.16731604374033
"ikpe1245",4.26512412721056
"ikwe1242",-0.467057666127907
"ilok1237",7.9156475277366
"imba1240",7.65194962157817
"imon1245",6.38676647367926
"inap1243",4.40828834010484
"indo1316",2.47751127886705
"indo1317",4.31337073080041
"inga1252",-1.04350488537941
"ingu1240",5.58303521912548
"inor1238",0.418628538307473
"iqui1243",6.70877307099344
"iraq1241",12.0265160639062
"irar1238",7.98177029303815
"irig1241",7.64426117835767
"iris1253",0.26123127072979
"irul1243",0.466796047242922
"ishk1246",7.51402681385008
"isok1239",6.88701954225539
"isth1244",6.27446647766211
"ital1282",-3.62733003874766
"itel1242",-5.86684005403192
"iumi1238",-2.16612843449675
"ivat1242",0.463626854716
"iwai1244",2.54221831718686
"iwam1256",9.23974718915877
"iyiv1238",7.56969220619468
"iyow1239",6.69361497562178
"izer1241",5.54479250031198
"izon1238",2.37974466796117
"jahh1242",8.04636968989589
"jama1261",-5.60082468477834
"jams1239",10.5039516860494
"japh1234",-1.33039692100356
"japr1238",8.17930015424285
"jaqa1244",9.16734610016154
"jaru1254",6.62616595229664
"jauj1238",6.83354262737929
"jaun1243",3.28614521733052
"java1254",3.35899745516962
"jebe1250",12.5744561037961
"jeme1245",3.30566166164622
"jenn1240",7.27500985541617
"jere1244",7.28747589048994
"jica1244",13.4122444760855
"jita1239",13.0601543857932
"jola1262",3.53518758637388
"jola1263",9.03166605338795
"jowu1238",1.80870024554337
"juan1238",0.376984128865632
"jude1256",7.07907850698126
"juho1239",10.3094571565717
"juma1249",4.97586830631888
"jumj1238",10.3333960613951
"jung1240",-1.66743714062017
"jurm1239",4.44199825220112
"juru1256",3.54556427131021
"kaba1278",-2.54257154995919
"kabi1261",7.32713792302703
"kaby1243",1.32684165636651
"kach1280",1.14308975798982
"kadi1248",0.0229914579809405
"kafa1242",6.14298436528274
"kagf1238",-2.42684543748344
"kagu1239",3.24176724838847
"kahe1238",6.37882924998041
"kain1272",5.93403662577447
"kaiw1246",3.42367857648859
"kaka1265",8.38527286198388
"kako1242",1.09074415848763
"kala1377",1.72451936587509
"kala1381",8.95783342612735
"kala1399",3.92947335806089
"kalm1243",7.97000154522484
"kama1365",11.1488362981629
"kama1367",0.0311962638361001
"kama1373",6.98282022831764
"kamb1297",6.90239896070941
"kamb1299",6.85632211403154
"kamb1316",1.9706840649696
"kamw1239",12.0239117123703
"kang1280",7.89592807019761
"kang1281",8.68645752634271
"kang1288",6.16786284242163
"kara1462",4.20827704259705
"kara1464",2.16819063190652
"kara1467",-1.77247448537156
"kara1474",2.98995050363606
"kara1476",-0.42180342461459
"kara1478",4.41555297519146
"kara1500",-2.75650537772855
"karb1241",3.35514892189241
"kare1335",1.63501029775867
"kare1338",-0.159849887116859
"kari1311",5.01726948528142
"kase1253",7.92634543009071
"kash1277",-6.45000128280941
"katc1249",-1.23793465183388
"kawa1283",9.84220397480448
"kaxa1239",7.36456931674362
"kaxu1237",12.6795616501115
"kaya1319",0.712891581451104
"kaya1329",0.216872446231086
"kaya1330",4.37057777629227
"kayt1238",8.80607132931095
"keig1242",10.2322683478307
"kekc1242",4.8619472999608
"kela1255",-0.755198376589652
"kele1255",10.2279818595008
"keli1248",6.74102747987676
"keme1240",2.9028573186804
"kens1251",-1.61982171379181
"keny1279",3.02065091915565
"keoo1238",1.81865105058031
"kera1255",-0.33273502124814
"kete1252",-5.32510093485803
"kett1243",-2.72443580438848
"kgal1244",1.31683893122722
"khak1248",2.82071113151569
"kham1282",4.30682930460033
"khan1273",5.143522823169
"khar1287",3.19205732210173
"khas1269",-0.660487425863103
"khez1235",2.13142620520845
"khmu1256",0.632227005934287
"kich1262",9.63770292375614
"kiku1240",-2.8247470762415
"kild1236",9.0477449923876
"kima1244",-2.90390209248829
"kima1246",8.88428331424319
"kinn1249",-2.52023249814422
"kiny1244",9.04901428481088
"kiow1266",3.5183751940539
"kips1239",4.61057257037185
"kirg1245",0.727632788042813
"kiri1254",9.79056520599926
"kisa1263",1.84446243498795
"kist1241",5.11093258270513
"kita1249",3.78849333648805
"kitj1240",2.50967081579201
"kitu1245",12.0152796094358
"klao1243",5.55415394321128
"koal1240",-1.6201113926085
"koas1236",7.14390749590128
"koda1255",9.42742549624238
"kofy1242",3.00779102849112
"koho1244",6.26483684803459
"kohu1244",6.49195181945006
"koka1244",1.33029252443748
"kokb1239",6.57164149203684
"koko1269",4.86960898490946
"komc1235",7.27796251889741
"komi1268",9.54479588705705
"komi1269",4.58875869554094
"komi1277",6.32305311940766
"komo1258",7.83066965687645
"komo1260",-0.226704757809895
"kond1295",14.4670964930467
"kond1303",2.15263455810088
"konk1267",1.90044776153349
"konk1269",2.43174316728937
"konn1242",6.14463831999269
"koon1245",1.68381941505179
"koor1239",5.40495091677654
"kore1280",7.52342275429892
"kore1283",9.77882818533453
"kork1243",1.97575748133103
"korr1238",5.7054218170476
"koru1247",-0.376484622943253
"kory1246",1.61146513305172
"kosh1246",-1.54741830071471
"kota1263",11.8751396736791
"kota1272",-2.1434583848666
"koya1251",1.99334649159896
"koya1253",11.4968771214633
"koyr1240",7.04245713749744
"koyr1242",2.71789287048434
"kpan1246",9.41179352308033
"krac1238",1.85626637853222
"kren1239",4.42133338852154
"kris1246",2.81574578467123
"kron1241",0.495386471331595
"kuan1247",6.22719293829399
"kuii1252",2.85226165603556
"kuik1246",-0.808454398148515
"kuka1246",7.13142513621593
"kuku1273",7.06318985202173
"kulu1253",3.49211006369902
"kuma1273",-3.21792062572175
"kumb1268",7.61757140087833
"kumi1248",1.23534124215153
"kumy1244",1.60321870061514
"kumz1235",6.73076363936982
"kung1258",10.1530914959354
"kung1261",-0.417256578782973
"kuni1267",6.32559049699726
"kuni1268",3.26464142898709
"kunj1245",5.28142235788891
"kuny1238",8.91677305997603
"kuoo1238",4.01979892090567
"kups1238",5.15885723124452
"kura1250",4.37743802326918
"kuri1259",4.86796095222384
"kurr1243",-0.0245646988981658
"kurt1248",1.7033770801245
"kuru1302",4.80868002960941
"kusa1250",1.50416337859937
"kute1248",5.55827661136244
"kuuk1238",3.91771750731803
"kuvi1243",1.40610257553678
"kuwa1246",2.84620306346618
"kwai1243",3.96493445888369
"kwak1269",6.2629014699485
"kwam1249",1.00239670257852
"kwam1250",6.98759754707361
"kwam1251",5.65647449616062
"kwan1273",11.6200211614309
"kwan1276",2.38618747367486
"kway1241",5.43588470865036
"kwes1244",3.4050280848825
"kwin1241",-0.34826569990508
"kwom1262",1.75331111988938
"kyen1242",4.92557917849144
"kyer1238",9.12211899439347
"lada1244",-2.5532318151255
"lagw1237",5.31408318289175
"lahu1253",2.19717193206104
"lakk1238",14.8832510513499
"lakk1252",3.46402260879955
"lako1244",7.28878451031542
"lako1247",0.45276343172941
"lama1275",5.20274457106422
"lama1288",1.82946644849888
"lamb1269",5.76006530540925
"lamb1276",4.61897721177679
"lamn1239",5.2378725717453
"lamu1254",3.65094431845333
"lang1320",2.65202296030422
"lang1322",5.11301846350028
"lang1324",2.52913255717058
"laoo1244",5.45141549915389
"lard1243",12.1740832264266
"latu1238",5.11544257479276
"lave1249",-2.55598107500019
"lazz1240",6.68960338787049
"leal1235",4.43201972077622
"lega1249",5.46241627850884
"legb1242",5.17194936916556
"lele1264",3.63645285240576
"lele1266",0.519573583083684
"lele1276",1.7427434568524
"lena1238",5.12243234125505
"lend1245",3.5329989027038
"leng1258",-0.0408920738216385
"lepc1244",7.21308384114103
"lese1243",-1.91424909874404
"leti1246",8.29783730626678
"lezg1247",2.87047354542079
"libe1247",4.2636711456378
"liby1240",10.5047254836756
"ligb1244",-3.52291062707698
"ligu1248",-4.17413845129801
"liji1238",5.6034840673548
"lika1243",4.55006568515177
"limb1268",2.3336694946444
"lish1246",6.40604466331723
"lisu1250",0.0893383301561586
"lith1251",0.686983168860651
"lizu1234",-5.86587478215821
"logb1245",2.17070922147509
"logo1259",-1.3569829223567
"loko1255",3.71700115539727
"loma1260",8.61487080360707
"long1387",-7.33732209305396
"loni1238",-1.33988642552485
"loth1237",-6.16171137551848
"lowa1242",4.11369373432242
"lowe1385",4.97867588091037
"lowe1415",13.5934003710596
"loxi1235",11.8612512285869
"luch1239",-3.31877389629485
"lugb1240",3.98412923902425
"lukp1238",-0.299790440013613
"lumu1239",3.36075560951324
"lund1266",8.19425191102922
"luok1236",-0.0302588098871186
"lush1249",9.20470759262303
"lusi1240",0.19672522457314
"luuu1242",-3.35471544537651
"luva1239",4.30007379054084
"luwo1239",6.53666230834625
"luxe1241",0.341511157256808
"luya1241",7.672101906331
"lyel1241",4.16034892000251
"maas1239",7.00998694625986
"maay1238",5.84790138220117
"maba1273",6.29909260271392
"maba1277",2.2347547912139
"maca1259",0.275146559555056
"maca1260",13.3000467799092
"mace1250",9.15786416808564
"mach1266",7.95594314207363
"mach1267",9.48212867595924
"mach1268",8.92848256496478
"macu1259",7.1146911376832
"macu1260",1.99834485735754
"mada1282",5.39553685834164
"mada1293",-0.824805510887741
"madi1260",2.5372295516055
"madn1237",3.63158442972432
"mafe1237",2.17845793395672
"maga1260",3.14311245464125
"mait1250",1.50107047349384
"maka1304",1.61036385518838
"maka1311",10.0187966124569
"mako1251",2.88206839679464
"maku1278",1.24335924204071
"mala1464",4.88122445011427
"mala1522",3.62761371126082
"mall1246",7.49270057672187
"malo1243",-3.78027447368544
"malt1254",0.901904903837428
"mama1271",2.86625843021754
"mama1278",8.56729976433309
"mamb1294",-2.92587156208471
"mamb1296",4.19331370127846
"mamm1241",-2.8577259897292
"mamp1244",2.22769689251224
"mana1288",8.94675997393642
"mana1295",11.2655104153506
"manc1252",5.95357062602106
"mand1415",0.198910712352661
"mand1436",5.10156234075373
"mang1381",10.0222382130662
"mang1382",0.233261652536955
"mang1394",3.31622629617318
"mani1292",6.76516807270247
"mann1248",2.63367027081701
"mans1258",0.590293384946023
"many1261",2.59232412568224
"maon1238",-0.0362485060292128
"maor1246",4.1203191633172
"mapo1246",3.81518284585244
"mapu1245",-6.64020868631989
"maqu1238",7.4712869470068
"mara1378",6.80552247400968
"mara1385",7.42938453212903
"mara1386",2.63270203621307
"mara1404",2.46697910387568
"marg1251",-1.26792380773355
"marg1253",1.92801305211178
"marg1265",11.3675175225439
"mari1417",5.89776735974649
"mari1419",2.72801244541448
"mari1424",1.72118326707402
"mart1254",4.37064241463678
"mart1255",7.19686222863934
"marw1260",0.587356426847138
"masa1299",3.5058903293946
"matb1237",4.79760352760639
"mati1255",8.4841434340269
"mats1244",-1.41958260749862
"matu1259",3.10846358407752
"maun1240",5.34182948423765
"mawa1270",1.96959677194784
"maxa1247",-0.844745991480872
"maya1280",-7.59671596676592
"mayo1261",2.3514148063507
"maza1291",9.67833739645266
"mbaa1245",3.04846826800062
"mbal1255",1.01769940942665
"mbar1253",3.94281135833243
"mbay1241",0.795864560219411
"mbee1249",-1.35720916705419
