"glottocode","series_markedness_fullness"
"aari1239",10.9215083215695
"abar1238",5.60066279958804
"abau1245",2.93814693026694
"abid1235",3.82496964444985
"abkh1244",4.08120731695446
"abua1244",1.13881776548541
"abur1243",2.46816483471342
"acat1239",0.599496841758104
"acha1249",2.05107697624021
"acha1250",4.38170483591233
"ache1245",-2.64150916822462
"ache1246",5.68056775007728
"achi1257",0.415613057759326
"achu1247",0.786048174274831
"achu1248",5.92175169488818
"acol1236",5.52260520744968
"adam1253",6.44379036422978
"adan1247",-1.11893333519476
"adan1251",8.92598843661169
"adio1239",4.68291833998257
"adny1235",8.89057892057149
"adyg1241",5.39821236160174
"adze1240",-0.142471166522502
"afad1236",8.62910908734392
"afar1241",5.43735220944649
"afit1238",-0.972968554771477
"aghe1239",0.307496090136741
"agua1253",3.28338136411342
"ahan1243",7.32157947507351
"ahan1244",5.51402176841533
"aheu1239",9.2790484776265
"ahte1237",1.70656872934295
"ainu1240",3.72613773119659
"ajab1235",3.63902514104148
"ajas1235",0.137766886720548
"ajyi1238",2.80453784202811
"akan1250",-1.29719908292918
"akas1242",0.505101035173224
"akaw1239",4.13720990332791
"akha1245",2.1696609989229
"akla1241",3.8796101880546
"akoo1248",10.1146415243405
"akpe1248",2.26291170320601
"akun1241",2.58139316791897
"alab1237",6.38754668936958
"alab1254",3.07182787850782
"alam1246",8.63694577939826
"alaw1244",1.53455872302812
"aleu1260",3.99770914434744
"alla1248",2.44552851987549
"alut1245",3.54967171134462
"alya1239",0.128791842085963
"amah1246",5.05836438782284
"aman1265",2.61081456987802
"amar1271",1.10373344598871
"amar1274",2.69453462895774
"amas1236",2.71535777754192
"ambe1247",4.45761505629637
"ambu1247",5.26385262668799
"amdo1237",5.68350508261847
"amel1241",-2.18798713785605
"amha1245",0.516791753460194
"amii1238",5.81004627789109
"amoo1242",4.14215846107924
"amun1246",3.76699940233087
"ande1247",7.63970743263788
"andi1255",6.83810607137845
"anei1239",6.61673104023512
"anfi1235",6.31891466781703
"anga1288",-0.499736720150052
"anga1290",2.50447225244755
"anii1245",3.9304090293911
"anin1240",7.65802169865666
"anta1253",1.55096619127719
"anua1242",6.43553937638458
"anuf1239",-1.85373512200577
"anyi1244",10.9096863676831
"anyi1245",2.56474858149974
"aona1235",0.972252414181055
"apal1257",2.30270961086421
"apat1240",3.84202169463083
"apin1244",3.30636113091796
"apro1235",-0.365179697913675
"apur1254",8.02214147379083
"arab1268",5.96033910783079
"arag1245",8.22629231764602
"aran1237",2.71483401527342
"arao1248",0.567935460555268
"araw1273",5.1484537382732
"araw1276",1.01320350961939
"arbe1236",0.218378657877205
"arbo1245",2.81164413067671
"arch1244",6.48228644548022
"argo1244",4.79429984314051
"arhu1242",5.74239226773926
"arik1265",5.55584286027809
"arin1244",3.81305061028483
"asha1243",4.89482612794041
