"","series_markedness_fullness"
"boko1266",3.45199847003238
"bomi1238",5.23204796295844
"bona1250",2.6872221005008
"bond1245",2.30902054977766
"bong1285",1.17403483335435
"bora1263",3.88766189827229
"bora1271",1.28116562263609
"bord1248",4.96818319990424
"boro1277",8.74470536562832
"boro1282",5.630860215592
"boun1243",4.92430794641168
"bouy1240",2.53585024681427
"brah1256",3.72978978126189
"bret1244",1.08187235381802
"brib1243",5.5683530938009
"brok1247",1.33381645467883
"buam1238",5.55289421536408
"budu1250",5.03811273242482
"bugi1244",3.55894586057211
"bujh1238",4.40145238168704
"buku1249",5.89172960261393
"bulg1262",1.80423514902975
"buli1254",5.51903831855259
"bulu1251",6.14267830891594
"bumb1241",3.3557148817945
"bumm1238",5.01183928096096
"buna1275",4.02543906745882
"bund1253",1.08925581624976
"buol1237",3.38942346360172
"bura1267",2.22848350465922
"burj1242",1.32958933421179
"buru1301",1.31595410427114
"busa1253",3.2746253389376
"buwa1243",1.95075203916277
"cabi1241",5.1707018521013
"cacu1241",6.24432779805246
"cadd1256",6.62853198742194
"caja1238",5.8797182181862
"came1252",5.22381953748822
"camp1261",1.4352442311209
"cane1242",4.02781229252237
"capa1241",4.20725779929427
"caqu1242",4.59390002158683
"cara1272",3.89585559509666
"cari1279",6.52457867070418
"carn1240",2.4016575368597
"cash1251",4.62034419070391
"cash1254",4.03748799961234
"cavi1250",3.62407853783166
"ceba1235",6.36238945679658
"cebu1242",3.79772894264012
"cent1972",1.07672508423865
"cent1973",2.19919105149101
"cent1989",2.43935699247145
"cent1990",2.57363494853713
"cent2004",4.93573792123056
"cent2018",4.67754034770234
"cent2050",7.68821898044084
"cent2087",3.59309579737856
"cent2092",2.77106718948994
"cent2128",5.73886295410217
"cent2142",5.1079890528551
"cent2144",5.86257548547163
"cent2150",4.86867272434651
"cent2194",1.37072388111433
"cerm1238",5.52299713849672
"chac1249",7.34100527789344
"chac1250",5.68248994953995
"chac1251",4.1574471931561
"chal1275",2.47761530638659
"cham1312",3.7882146387619
"cham1315",4.60370327215741
"cham1318",4.56348379031259
"chan1310",4.31575586971403
"chau1259",4.47040004910453
"chay1248",5.3021165882122
"chec1245",6.91877352769099
"chee1238",4.58262311071325
"chen1255",4.32954575788848
"chep1245",4.3151411884849
"cher1271",5.00795269551809
"cher1273",4.927799769653
"chic1270",6.94665863895229
"chim1300",5.23611772104247
"chim1302",5.57144806311703
"chim1309",5.41034868099585
"chip1261",6.83452007037615
"chip1262",5.90954430305075
"chiq1248",6.21842413216581
"chiq1250",5.40794566950411
"chir1286",5.83129606194765
"choc1276",7.12683325011188
"chok1243",4.1463760891237
"chol1282",6.20425470309139
"chon1284",3.54529049691696
"chon1287",4.91113394203567
"chra1242",2.84734954175995
"chua1250",3.62166036660025
"chuk1273",5.90203635077102
"chum1261",5.22144198994127
"chuv1255",4.90852430856717
"coca1259",6.4368793393153
"coeu1236",5.84116795815692
"cogu1240",5.43493124554868
"colo1256",7.3353393532537
"coma1245",7.80637985719554
"como1259",4.90697031711391
"copa1236",4.68529386339614
"coro1247",5.08224071164542
"cros1244",4.55407208760476
"crow1244",7.00561257262573
"cube1242",4.93663870027307
"cuib1242",6.68145533011729
"culi1244",4.69064851211901
"curr1243",5.3997371534987
"cusc1236",5.56014968851921
"cuvo1236",1.06600684286154
"czec1258",2.29565115703842
"dadi1250",1.37047425591814
"dagb1246",5.40871238648587
"dagi1241",2.74699666021604
"daha1245",1.29990784606292
"dakp1242",4.03138235626518
"dalo1238",5.11689723745667
"dang1274",2.07675244934048
"dani1285",1.93879135887225
"dann1241",3.04647391214875
"darf1239",1.70181120356716
"dark1243",2.28996303958141
"darl1243",2.03719362732506
"darm1243",4.31919093264214
"daur1238",2.88385741920248
"dawr1236",8.72772666347814
"daww1239",4.67033622306723
"daza1242",7.10887289824133
"defa1248",6.88785579950387
"dege1246",3.44891767537181
"degg1238",4.76373063837759
"deni1241",4.64728139840062
"deny1238",5.77077689792045
"dera1245",2.49007704631325
"dera1248",3.11327630047642
"desa1247",5.07294479210638
"dghw1239",2.23749880244898
"dhal1245",2.5479601965003
"dhan1270",1.53296491742056
"dhar1247",2.35728781974771
"dhim1246",4.45571594788727
"dhiv1236",1.51693765486749
"dhuw1249",1.33847593105805
"dibo1245",5.31116416921226
"didi1258",3.46676132056244
"dido1241",6.69213745342845
"dier1241",2.11461219995051
"digo1243",5.08679294907563
"dime1235",3.6933313440994
"diml1238",1.00417399489354
"diri1252",5.62794874326206
"dita1238",4.97643439030398
"dizi1235",1.75302709132349
"djam1255",1.62413835799513
"djam1256",1.10721620561126
"djau1244",1.12285559216414
"djee1236",3.78705294353687
"djeo1235",4.30899634324461
"djin1251",2.31627969282584
"djin1252",1.36801385399179
"djin1253",1.64331344485083
"dobu1241",3.52355736627649
"dolg1241",4.70533849699548
"doma1258",1.50585734617429
"domp1238",5.0541333854911
"dong1285",2.6890023101318
"doya1240",5.28857347248014
"dual1243",5.29642547088898
"dupa1235",3.10249772010403
"duru1236",4.44276824509285
"duru1249",4.75435226925299
"dutc1256",2.07957630744802
"dyaa1242",1.11564900099372
"dyir1250",1.10679322364058
"dyul1238",3.29411581083568
"dzal1238",3.98510767567707
"dzon1239",3.78260084002615
"dzuu1241",3.06260587565381
"east2295",1.59474921057636
"east2304",1.18967793757861
"east2328",4.47562488802888
"east2337",2.76297424566198
"east2347",4.04475544145446
"east2379",1.88579741972729
"east2398",6.29072419489994
"east2426",3.43871550120903
"east2440",3.19986330778989
"east2516",3.34922685205349
"east2542",5.1395128619094
"east2555",5.43592886096679
"east2563",3.31809844495154
"east2652",1.16407342776299
"east2773",3.98184148272139
"ebir1243",5.19759450952893
"efik1245",4.62258283488947
"egaa1242",4.81686123964455
"eggo1239",4.32329030716935
"egyp1253",1.74420441614271
"ejag1239",5.01409764464278
"ekar1243",2.90790619892765
"ekpe1253",5.90036095005001
"elip1238",5.35217527454575
"eloy1241",4.49248983331272
"emai1241",4.25587023223829
"embe1259",4.70396496381485
"embe1260",4.6802208244949
"embe1262",5.09280813668506
"emer1243",5.32200207489063
"enap1235",6.77776506608337
"enaw1238",6.28298823981442
"enge1239",3.11581562409111
"epen1239",5.15636004775749
"erre1238",1.26393598981146
"ersu1241",4.3196429993561
"erzy1239",4.16530609758722
"esee1248",4.4380868659818
"esim1238",5.15612126127398
"esto1258",5.10027342642528
"eten1239",4.38953268235172
"eton1253",6.04783007829244
"even1259",3.97216027097704
"even1260",4.31746616190793
"ewee1241",5.08571595913802
"ewon1239",5.98970769346559
"faiw1243",2.97387609289407
"fali1285",1.07848402909099
"fang1246",6.15042065380681
"fang1248",4.12152433109102
"faro1244",1.3468327871099
"fefe1239",5.41925423093794
"fiji1243",3.672761501854
"fili1244",4.43825973020591
"finn1318",4.72776767243057
"fipa1238",3.98483530456787
"fonn1241",5.34158471448796
"food1238",5.31367912089467
"fore1265",3.8102255941946
"fore1274",3.61637359704793
"friu1240",1.32964549195743
"fuli1240",5.2114891121795
"furr1244",6.69895094817594
"furu1242",1.12132646800957
"fwee1238",4.17116533764258
"gaaa1244",4.42309946770513
"gaaa1245",4.96692944827855
"gaam1241",8.0506642688611
"gade1236",1.46512256738656
"gads1258",4.00777725667386
"gaga1249",4.40482526960611
"gagn1235",5.26684906624336
"gagu1242",3.68698714231512
"gali1258",1.33529560357652
"gali1262",6.42873691785757
"galo1242",4.27094862577212
"gami1243",1.21791573465543
"gamo1243",8.84883393312647
"gand1255",5.11886450205045
"gang1267",1.88118596245484
"gara1269",3.03536175899319
"garo1247",5.25779793414483
"gata1239",1.99621445104343
"gava1241",1.94460190659198
"gavi1246",6.38198873027445
"gayo1244",3.27259114522905
"gbag1258",5.46061933640744
"gbar1246",5.35565335551759
"gbay1281",3.7041514802747
"gbay1287",4.1103076735053
"gbay1288",2.29844610909977
"gbes1238",5.58638526110338
"genn1243",4.90537554326985
"gheg1238",1.58067882272924
"ghod1238",6.1875274566115
"ghom1247",5.35318993496588
"gida1247",2.13875706472813
"giky1238",5.1520305064796
"gily1242",3.3328492440847
"giny1241",5.17047765822417
"giry1241",4.83055934930382
"glav1244",1.56715038190213
"godi1239",4.9664156444337
"goli1247",3.1932605180086
"gonj1241",5.21340344412394
"goon1238",3.78868736224329
"gour1243",5.28652100762671
"gras1249",3.66212428506006
"guah1255",6.14066777013169
"guaj1256",5.9779503250444
"guam1248",7.10549364155258
"guan1269",4.17429453402551
"guar1292",6.46799931798093
"guar1293",4.99880836594403
"guay1257",6.0684667695287
"gude1246",1.18062576195491
"guer1243",4.79840685162594
"gugu1254",1.75286686183473
"gugu1255",1.09948673337498
"guib1244",2.25308112736554
"guin1254",3.1557961293007
"guja1252",2.02224129244843
"guja1253",2.28011853375957
"guma1253",1.49300388378329
"gumu1244",1.33660232629803
"gunw1252",1.1912994100641
"guny1241",1.00128799729781
"gupa1247",1.00289571250681
"gura1252",2.52470108106115
"gurd1238",2.10661151739357
"guri1247",1.69786486566379
"guro1248",3.32460587331146
"guru1261",4.52357594527491
"guwa1243",1.72784239620941
"gwan1268",2.01138189830089
"gwen1239",4.55981825015478
"hadi1240",1.06952241275189
"hain1253",2.33180045788946
"haka1240",4.44289351388509
"hakk1236",3.82294940780404
"halb1244",1.90474651721987
"halh1238",2.3018861888688
"halk1245",5.83089386537568
"hame1242",3.03025305230135
"hang1258",5.48579181060855
"hang1260",5.44192993371799
"hang1263",1.89216603513381
"hara1271",1.95985530059747
"haus1257",1.92325302713648
"hawa1245",3.71004832139492
"haya1250",5.34620392777804
"hdii1240",1.73812821013436
"hebr1245",2.11863988179701
"heib1243",2.03565157290108
"hela1238",3.85487192788825
"here1253",5.68928639133479
"hili1240",4.17091989713306
"hind1269",2.17659943650128
"hixk1239",6.83953286751384
"hmon1264",5.14886684458665
"hoav1238",3.59808798798501
"holo1240",4.95385294213719
"hooo1248",1.79270986687369
"hopi1249",7.74605004326385
"huaa1248",1.27041149736201
"hual1241",5.60490602181065
"huam1247",3.98519201305221
"huam1248",4.8810490619416
"huar1255",7.19534033420217
"huas1242",5.60690005782598
"huay1240",5.14825035626483
"huba1236",1.10336014122732
"hueh1236",4.6709059360166
"huic1243",6.57513703347558
"huml1238",3.52811356075442
"hung1274",5.01101945013952
"hung1278",4.3154864399305
"hunz1247",6.50303578654617
"hupa1239",6.05196607414413
"hupd1244",5.42806176101242
"iaai1238",3.75443021173457
"iban1261",9.7509418813194
"iban1264",3.77290866906617
"ibib1240",4.71858929018154
"icel1247",1.03969979717914
"idaa1241",3.12015627366902
"idom1241",5.45254927077032
"ifee1241",4.7656842548238
"iged1239",5.31756558471209
"igna1246",4.90280287012127
"igoo1238",6.09988977082941
"ikkk1242",5.58164927379585
"ikpe1245",6.67139918546845
"ikwe1242",5.50069193049521
"ilok1237",3.03683144961241
"imba1240",5.6700718889423
"imon1245",2.11743976369702
"inap1243",5.64959993985009
"indo1316",3.59431219071135
"indo1317",3.05577407052325
"inga1252",5.87655980207683
"ingu1240",6.89298352255909
"inor1238",1.55587259446491
"iqui1243",4.27359096350058
"iraq1241",1.12478476770448
"irar1238",3.43567710521
"irig1241",4.72571827102291
"iris1253",1.40913235017346
"irul1243",4.50803482132169
"ishk1246",1.83687051769389
"isok1239",4.23814314826536
"isth1244",5.49802270142655
"ital1282",1.21983908722655
"itel1242",6.44678348693931
"iumi1238",5.79255410411211
"ivat1242",3.68121398156061
"iwai1244",1.39783125936508
"iwam1256",2.13322048642224
"iyiv1238",4.69646184092223
"iyow1239",7.52917156441752
"izer1241",4.10501127093663
"izon1238",9.36112610614919
"jahh1242",2.79380386365402
"jama1261",4.67734647889423
"jams1239",7.08988264551516
"japh1234",3.74065198163328
"japr1238",7.19419337259755
"jaqa1244",5.07199339074423
"jaru1254",1.58297596305771
"jauj1238",5.36786145024211
"jaun1243",1.62908053581832
"java1254",3.87567416126729
"jebe1250",5.02631587997238
"jeme1245",4.68877882611166
"jenn1240",4.03520008735323
"jere1244",5.3186893007129
"jica1244",6.10621539859785
"jita1239",5.42995466402999
"jola1262",5.21449607988025
"jola1263",4.7178203012751
"jowu1238",2.75665169544942
"juan1238",2.53581490401452
"jude1256",1.57283661667869
"juho1239",1.76766213759373
"juma1249",6.17630907634806
"jumj1238",2.35274784008276
"jung1240",5.96247961704513
"jurm1239",1.73053136811658
"juru1256",5.9877746235165
"kaba1278",4.88919357473485
"kabi1261",4.85486297952033
"kaby1243",1.67849785006848
"kach1280",4.85244558640011
"kadi1248",7.62376702779731
"kafa1242",8.82596175012653
"kagf1238",4.68956333207988
"kagu1239",5.25622669138958
"kahe1238",4.45208371262697
"kain1272",4.64739138999296
"kaiw1246",5.82043597843651
"kaka1265",3.23604577062259
"kako1242",5.27168123204828
"kala1377",1.52305927878642
"kala1381",9.4796398058999
"kala1399",4.77278197882929
"kalm1243",2.48143493057121
"kama1365",2.23686586533308
"kama1367",3.97731828401712
"kama1373",6.08268729816524
"kamb1297",5.50287620233301
"kamb1299",5.25154953593461
"kamb1316",1.22432354913803
"kamw1239",2.61987995433143
"kang1280",1.79818585983779
"kang1281",2.71707086139153
"kang1288",5.96570314699506
"kara1462",4.15188621668286
"kara1464",5.1160698781989
"kara1467",4.59995988387824
"kara1474",6.16640416541133
"kara1476",1.39633431388729
"kara1478",4.31083556220778
"kara1500",4.97646402958705
"karb1241",4.89436033222499
"kare1335",5.27025067301431
"kare1338",4.1883246979486
"kari1311",5.41713589356138
"kase1253",5.43442090132498
"kash1277",1.96285226696353
"katc1249",5.38752604350075
"kawa1283",8.02719221469041
"kaxa1239",4.82583552382529
"kaxu1237",6.67441795394782
"kaya1319",1.83057011330916
"kaya1329",6.37414396247889
"kaya1330",3.91355652583971
"kayt1238",2.64003121036692
"keig1242",5.56044722993083
"kekc1242",6.02724834879568
"kela1255",3.17203088004025
"kele1255",5.14269827199115
"keli1248",1.07143043717054
"keme1240",5.17678011101285
"kens1251",5.09964035537245
"keny1279",5.82138340038774
"keoo1238",3.56973751894932
"kera1255",1.56873141327699
"kete1252",5.27682331138254
"kett1243",3.0843486821611
"kgal1244",5.63096950636379
"khak1248",4.47923713937456
"kham1282",3.77286538487657
"khan1273",4.86888654121376
"khar1287",2.40915051617311
"khas1269",3.2678889877952
"khez1235",4.06595382476033
"khmu1256",3.5780595851084
"kich1262",5.82862107365843
"kiku1240",5.40393476651628
"kild1236",4.34505870026226
"kima1244",3.83280741479914
"kima1246",3.23690445866632
"kinn1249",4.059847326593
"kiny1244",5.56364818767141
"kiow1266",4.81765498756087
"kips1239",2.46570369947712
"kirg1245",4.83214792131567
"kiri1254",9.51299735686493
"kisa1263",5.75211521221416
"kist1241",1.86772411866434
"kita1249",3.9457679295773
"kitj1240",3.37040245613775
"kitu1245",5.1119989428539
"klao1243",5.11999607241747
"koal1240",4.0355840241287
"koas1236",6.86789238006388
"koda1255",4.49358617045759
"kofy1242",2.59744186029769
"koho1244",2.6206739528995
"kohu1244",5.09316111946638
"koka1244",2.11352772953932
"kokb1239",5.22176007517495
"koko1269",4.10532043256846
"komc1235",5.31014957671891
"komi1268",5.01115563524519
"komi1269",4.89945827853615
"komi1277",5.07609068759738
"komo1258",9.17344350071638
"komo1260",4.27892338021781
"kond1295",4.45290746054217
"kond1303",1.00378913716891
"konk1267",2.00195748534529
"konk1269",5.08217047892383
"konn1242",5.54531655229112
"koon1245",5.0881947129189
"koor1239",9.47175466970572
"kore1280",1.7670531114275
"kore1283",3.53956420878756
"kork1243",1.89667868731578
"korr1238",4.03622616486305
"koru1247",3.8407289169602
"kory1246",6.48874730561329
"kosh1246",4.74836824902452
"kota1263",4.12153704924621
"kota1272",4.97721467032647
"koya1251",4.5632188679199
"koya1253",3.36193480912443
"koyr1240",6.41367500375231
"koyr1242",6.27592525862731
"kpan1246",4.90605983521182
"krac1238",4.79177373038025
"kren1239",4.01184407371793
"kris1246",1.67224548246957
"kron1241",5.83887399794234
"kuan1247",5.18339845441607
"kuii1252",4.91207727589573
"kuik1246",6.40837011024503
"kuka1246",2.73029440859891
"kuku1273",1.13170570206833
"kulu1253",4.0856864416751
"kuma1273",2.19760213581716
"kumb1268",1.48696140960097
"kumi1248",6.3536113650629
"kumy1244",4.58549838701599
"kumz1235",2.2687763826405
"kung1258",2.11472441965004
"kung1261",1.44302781663366
"kuni1267",3.0775774622383
"kuni1268",4.57456966839854
"kunj1245",1.45907219932406
"kuny1238",5.35835267223301
"kuoo1238",4.54194408638056
"kups1238",2.12591722952913
"kura1250",2.8160019221656
"kuri1259",4.77645045181621
"kurr1243",1.85702892678702
"kurt1248",4.02721322916701
"kuru1302",3.91054275537071
"kusa1250",5.2222799582182
"kute1248",5.29569446726394
"kuuk1238",1.98413938044468
"kuvi1243",4.71374373902785
"kuwa1246",5.3964542434296
"kwai1243",2.88234536675389
"kwak1269",5.8150567800906
"kwam1249",7.65634844207153
"kwam1250",5.67273103011886
"kwam1251",5.39556096485213
"kwan1273",5.6194067519364
"kwan1276",5.08772699546648
"kway1241",5.05631372376974
"kwes1244",4.55274889916793
"kwin1241",1.75528115064392
"kwom1262",2.17931127779744
"kyen1242",3.31458261022558
"kyer1238",3.77871969645503
"lada1244",3.63658072318682
"lagw1237",2.03293500505114
"lahu1253",3.48437594398202
"lakk1238",2.11829889615847
"lakk1252",6.07652000162424
"lako1244",4.62348843524773
"lako1247",6.95502582946251
"lama1275",4.97894433101869
"lama1288",2.08392043571131
"lamb1269",2.28217203228718
"lamb1276",5.49314276399174
"lamn1239",5.14318844806001
"lamu1254",1.90252918833554
"lang1320",4.1885054319104
"lang1322",2.33683144226285
"lang1324",1.98224657564335
"laoo1244",2.84763697830366
"lard1243",2.40583963194443
"latu1238",6.1794277277737
"lave1249",2.13011065968932
"lazz1240",4.08573005112712
"leal1235",6.3612981778127
"lega1249",5.00653945436882
"legb1242",4.69863839357085
"lele1264",4.82497904512787
"lele1266",3.15039923236448
"lele1276",1.92448152475976
"lena1238",4.25023636477015
"lend1245",1.32380187889076
"leng1258",4.97715055001581
"lepc1244",4.74029315341345
"lese1243",1.02752958113851
"leti1246",4.48961212345045
"lezg1247",6.09385594826542
"libe1247",2.92103459735452
"liby1240",1.69119606319768
"ligb1244",3.31280812693612
"ligu1248",1.41191938663948
"liji1238",4.18996741643863
"lika1243",4.43766116421379
"limb1268",5.53622698327565
"lish1246",2.20409494401248
"lisu1250",3.54618927899641
"lith1251",1.45419308970383
"lizu1234",4.10345642892649
"logb1245",4.14016449484015
"logo1259",1.27135704205442
"loko1255",3.07209643767741
"loma1260",2.92252751221647
"long1387",4.76532035914711
"loni1238",3.29706645965847
"loth1237",4.57188936012998
"lowa1242",3.55635189184265
"lowe1385",1.87585786729931
"lowe1415",4.0899105672521
"loxi1235",4.90798729103318
"luch1239",5.20824881504526
"lugb1240",1.27017428901283
"lukp1238",5.26352936504398
"lumu1239",2.98019763499533
"lund1266",5.01076462875588
"luok1236",2.38404108982876
"lush1249",4.98924912739231
"lusi1240",4.14694612258322
"luuu1242",2.51116780393305
"luva1239",4.97290949234906
"luwo1239",2.18335659335123
"luxe1241",1.67265236801204
"luya1241",5.52589070425254
"lyel1241",5.4622058291954
"maas1239",4.8367850047847
"maay1238",1.02028518462457
"maba1273",2.21291414041836
"maba1277",4.77766990698598
"maca1259",6.54517320860047
"maca1260",6.8755573017487
"mace1250",1.7641894833953
"mach1266",4.55620867648189
"mach1267",4.96805710501207
"mach1268",5.39305279991778
"macu1259",6.78703976777063
"macu1260",4.32588911230803
"mada1282",4.72606985753531
"mada1293",1.09232630594175
"madi1260",1.35072499877844
"madn1237",1.96332739702062
"mafe1237",4.29439204828433
"maga1260",1.92382160128614
"mait1250",1.84049181684266
"maka1304",4.99002117789601
"maka1311",2.61361280449253
"mako1251",4.73198905413096
"maku1278",5.50571565050392
"mala1464",4.01626857809268
"mala1522",5.64245510678599
"mall1246",3.22525859904747
"malo1243",4.22452330172946
"malt1254",1.71109231313149
"mama1271",6.0699284210388
"mama1278",6.1171950399467
"mamb1294",4.34015896331965
"mamb1296",3.93930776070298
"mamm1241",5.79591643885395
"mamp1244",5.27315688926925
"mana1288",4.47080183616673
"mana1295",4.28880186987649
"manc1252",3.76981629166968
"mand1415",3.9151878260645
"mand1436",3.6832464276921
"mang1381",2.29701541507905
"mang1382",1.53235584787635
"mang1394",1.21346523105332
"mani1292",4.27763466223629
"mann1248",2.90208572768522
"mans1258",4.73441516825002
"many1261",3.19920421235711
"maon1238",3.94377442988599
"maor1246",4.30684104070884
"mapo1246",6.6342598470599
"mapu1245",5.50044658100211
"maqu1238",6.99686126073757
"mara1378",1.70162333928203
"mara1385",1.2555449488007
"mara1386",1.36376887288681
"mara1404",2.72531595243695
"marg1251",4.85148762425907
"marg1253",1.68241807943477
"marg1265",1.2964104276975
"mari1417",1.77451579342058
"mari1419",1.39843093527562
"mari1424",1.03709769859963
"mart1254",1.15479874496025
"mart1255",1.6839527528129
"marw1260",2.26964175442401
"masa1299",5.82593896654163
"matb1237",3.67420213369201
"mati1255",3.65144998439282
"mats1244",3.38608132617294
"matu1259",4.72187861482857
"maun1240",1.16912622267108
"mawa1270",2.32000129089683
"maxa1247",4.46274183667544
"maya1280",1.83038076354533
"mayo1261",4.30698531445004
"maza1291",1.05951446370087
"mbaa1245",5.08623806896684
"mbal1255",5.30829814861072
"mbar1253",2.05207527999116
"mbay1241",1.50664143301347
"mbee1249",5.62953130552655
"mboc1235",5.60039581926152
"mbuk1240",5.77934804099102
"mbuk1243",1.94180143396205
"mbum1254",4.47029701383881
"mbuu1238",5.08089446473896
"mbya1239",5.48484947561886
"medu1238",5.86132021622871
"meen1242",4.29658457626454
"mehi1240",5.7088164542699
"mehr1241",1.13577827451839
"mend1266",2.81028608205831
"mere1246",1.77098312775951
