"","series_markedness_fullness"
"capa1241",2.63202970277514
"caqu1242",2.31720968276868
"cara1272",2.89589696228603
"cari1279",1.20130585880534
"carn1240",2.3401452548273
"cash1251",2.77114125849834
"cash1254",2.82923561827398
"cavi1250",2.88027581384059
"ceba1235",3.36824135858617
"cebu1242",1.91460445152444
"cent1972",2.7243741612368
"cent1973",2.42653105537284
"cent1989",2.14597770190825
"cent1990",2.28199666440654
"cent2004",1.26583426973016
"cent2018",3.59403911514175
"cent2050",3.4581862173633
"cent2087",1.98139611703937
"cent2092",2.39600411483496
"cent2128",1.78510027677698
"cent2142",1.06471771903618
"cent2144",1.56381145581787
"cent2150",1.77606465278751
"cent2194",2.07870427253751
"cerm1238",2.7108932104961
"chac1249",1.68705122104262
"chac1250",2.2759147249061
"chac1251",2.72560972022929
"chal1275",1.73316240836655
"cham1312",2.8148863488956
"cham1315",2.10870438458977
"cham1318",2.27629547571444
"chan1310",1.02428132437202
"chau1259",2.01395684873725
"chay1248",1.12326823993507
"chec1245",3.57439278744832
"chee1238",3.95722639674856
"chen1255",1.23078289059213
"chep1245",1.33220150019982
"cher1271",3.87617846839041
"cher1273",1.61422984275596
"chic1270",3.1428762360153
"chim1300",1.92506858302635
"chim1302",2.42660744148218
"chim1309",1.904558763677
"chip1261",1.18188145312138
"chip1262",1.40200022299106
"chiq1248",1.17418539096986
"chiq1250",1.26886851497919
"chir1286",1.71802026892146
"choc1276",3.06619847148553
"chok1243",1.13750358984256
"chol1282",2.27698371969259
"chon1284",1.79387453488652
"chon1287",3.45286063364977
"chra1242",1.79350328568381
"chua1250",2.7132390802623
"chuk1273",1.70047032457993
"chum1261",4.02819433240615
"chuv1255",3.35463433860808
"coca1259",1.95263568513429
"coeu1236",1.47630300577725
"cogu1240",1.80562102647902
"colo1256",1.75729260353005
"coma1245",1.99654284904923
"como1259",1.696183771519
"copa1236",1.7112728669612
"coro1247",2.50976699607386
"cros1244",2.94590426473568
"crow1244",2.14984072741631
"cube1242",2.53068211764255
"cuib1242",1.59243130660474
"culi1244",2.25271833058458
"curr1243",1.80884226616829
"cusc1236",2.61617119314737
"cuvo1236",1.5414824176936
"czec1258",2.47736497643015
"dadi1250",2.20903659545041
"dagb1246",2.59814500424378
"dagi1241",6.04654878633663
"daha1245",2.01534178739916
"dakp1242",1.29315013973286
"dalo1238",4.12712961060392
"dang1274",2.00174332040848
"dani1285",3.77359574934912
"dann1241",3.27470726777779
"darf1239",2.99708115447387
"dark1243",1.48205535968221
"darl1243",2.43520948707337
"darm1243",1.94023106036882
"daur1238",1.55091334908671
"dawr1236",3.51544674526827
"daww1239",1.05170824797666
"daza1242",3.74141614587985
"defa1248",5.37695058659097
"dege1246",3.92759042451067
"degg1238",3.04671831715813
"deni1241",2.33002209522527
"deny1238",3.9148273069692
"dera1245",3.16775510729245
"dera1248",2.09560970002865
"desa1247",2.86443409167779
"dghw1239",2.06822420519365
"dhal1245",2.24690761960111
"dhan1270",2.05486184862183
"dhar1247",2.17562045137905
"dhim1246",1.58359066317083
"dhiv1236",2.68022827791726
"dhuw1249",2.51811834752207
"dibo1245",4.09054125450245
"didi1258",1.73073738542642
"dido1241",3.74151559845576
"dier1241",1.93796501071188
"digo1243",3.3777859242988
"dime1235",3.20666560853835
"diml1238",2.82982207422882
"diri1252",3.36933607674867
"dita1238",2.84827764533412
"dizi1235",1.91838145733563
"djam1255",2.16314124708662
"djam1256",2.29426595201003
"djau1244",1.99377494324293
"djee1236",1.43570042959228
"djeo1235",1.07408798968755
"djin1251",2.28651918874599
"djin1252",2.11256435400605
"djin1253",2.0751301433758
"dobu1241",2.2854979712664
"dolg1241",3.29252927800794
"doma1258",2.80986397062112
"domp1238",4.04333729251713
"dong1285",1.50947428571465
"doya1240",2.94741985893718
"dual1243",3.85296919237411
"dupa1235",2.81572085691264
"duru1236",1.01626451068614
"duru1249",3.51729477687168
"dutc1256",3.48364805985348
"dyaa1242",2.15347370031287
"dyir1250",1.6896846716295
"dyul1238",3.65759452926818
"dzal1238",1.3376764899328
"dzon1239",1.20122141917722
"dzuu1241",3.51273633267077
"east2295",3.57158956755113
"east2304",2.63498820023492
"east2328",3.82541554740267
"east2337",1.49351230341134
"east2347",1.13253867174399
"east2379",2.34359764782392
"east2398",3.67474025394425
"east2426",4.03728393458568
"east2440",2.35573879785648
"east2516",2.93405577574968
"east2542",1.86878797087547
"east2555",1.83148679421088
"east2563",2.15834527918137
"east2652",1.91340252024359
"east2773",1.72033631783802
"ebir1243",4.70502948363734
"efik1245",2.88251613759251
"egaa1242",3.78419080201622
"eggo1239",3.83336715324977
"egyp1253",1.90900977484088
"ejag1239",3.98253986583922
"ekar1243",2.20325267238151
"ekpe1253",3.84674317964112
"elip1238",3.68930256352665
"eloy1241",3.89325785534593
"emai1241",3.98167671562138
"embe1259",1.58711632258383
"embe1260",1.51364895869433
"embe1262",1.75420229026665
"emer1243",1.72163428025349
"enap1235",1.47031048491384
"enaw1238",2.85039357007339
"enge1239",3.96850032985231
"epen1239",1.87236598572392
"erre1238",1.59430364656216
"ersu1241",1.29477552730056
"erzy1239",3.77061850148147
"esee1248",2.48901279023925
"esim1238",3.99638215213285
"esto1258",3.99997844788807
"eten1239",4.12764359073489
"eton1253",4.22501121369085
"even1259",1.84029137910415
"even1260",2.10157025296839
"ewee1241",4.01658290942651
"ewon1239",3.99459730711799
"faiw1243",2.65390425971826
"fali1285",2.15103376716194
"fang1246",4.14945914637689
"fang1248",4.07324270241251
"faro1244",3.57219946839661
"fefe1239",4.23396886735578
"fiji1243",2.16838861597153
"fili1244",2.18261264421042
"finn1318",4.04855273252908
"fipa1238",3.89634516566645
"fonn1241",4.20494083669875
"food1238",4.13170905367844
"fore1265",4.05359887150897
"fore1274",4.36045120495014
"friu1240",2.78479145636315
"fuli1240",3.4096910256364
"furr1244",3.65103064813206
"furu1242",5.5746284398558
"fwee1238",3.18706831577931
"gaaa1244",3.88876339547957
"gaaa1245",3.64600140132024
"gaam1241",1.62896045501646
"gade1236",3.18621115652021
"gads1258",2.40813239378753
"gaga1249",3.33556014059978
"gagn1235",3.90297923825188
"gagu1242",3.12900117116372
"gali1258",2.78083153433874
"gali1262",1.13836406839811
"galo1242",1.08385770778657
"gami1243",1.60731404448411
"gamo1243",3.60049885540451
"gand1255",3.16635814163308
"gang1267",4.11163699885856
"gara1269",1.87152702968713
"garo1247",1.28642938582866
"gata1239",1.23338630939198
"gava1241",2.14957995068457
"gavi1246",1.60010617387248
"gayo1244",2.39541733638743
"gbag1258",4.13838643968239
"gbar1246",4.03848473108201
"gbay1281",3.38179616650149
"gbay1287",2.92017406731492
"gbay1288",2.79290349760375
"gbes1238",4.03065787070129
"genn1243",3.98185974579476
"gheg1238",2.41219930863447
"ghod1238",3.48530288570985
"ghom1247",4.3016484323517
"gida1247",1.65668849246099
"giky1238",4.08915481563747
"gily1242",3.99561751619163
"giny1241",4.1732964288131
"giry1241",3.37288385425871
"glav1244",2.34819308668205
"godi1239",4.25142864270802
"goli1247",2.21194608695322
"gonj1241",4.18146385439198
"goon1238",2.18189329252196
"gour1243",2.897736262639
"gras1249",2.21150711664746
"guah1255",1.84172698537363
"guaj1256",1.6893423172793
"guam1248",1.70993568942066
"guan1269",2.50478168208493
"guar1292",1.47777328482703
"guar1293",2.11859353588355
"guay1257",1.63920791689146
"gude1246",2.20438920886142
"guer1243",1.9209899870064
"gugu1254",1.69285412628827
"gugu1255",2.36620294580152
"guib1244",1.77234424645198
"guin1254",3.77925829409251
"guja1252",2.68050596839681
"guja1253",2.9827506542846
"guma1253",2.43568776595258
"gumu1244",1.48463470900485
"gunw1252",1.5549308479432
"guny1241",2.32681164935252
"gupa1247",2.33896887248626
"gura1252",1.42594482080452
"gurd1238",1.80191096150699
"guri1247",2.21568402379392
"guro1248",3.19621827392554
"guru1261",1.10030953673289
"guwa1243",2.36065135897126
"gwan1268",1.89982209763188
"gwen1239",4.18284323809734
"hadi1240",2.22671064209743
"hain1253",3.66033543566516
"haka1240",1.34731731239208
"hakk1236",1.08278474569061
"halb1244",2.63673267963975
"halh1238",1.65312615446143
"halk1245",1.56497737065437
"hame1242",2.68861187910897
"hang1258",2.87468412600365
"hang1260",3.53382322004437
"hang1263",1.08361453101184
"hara1271",2.65749644883482
"haus1257",1.94164110641356
"hawa1245",2.20939998860425
"haya1250",3.47993252598251
"hdii1240",1.69448111100695
"hebr1245",2.44530792972819
"heib1243",3.02848409015089
"hela1238",1.54392954631851
"here1253",3.5216631896751
"hili1240",2.05946594967117
"hind1269",2.90855876653564
"hixk1239",1.51853345703978
"hmon1264",2.38642497039511
"hoav1238",2.48828981166374
"holo1240",3.39806883504134
"hooo1248",1.55334584878363
"hopi1249",2.47730814647512
"huaa1248",1.73761783208896
"hual1241",2.31441579709435
"huam1247",2.05234705685863
"huam1248",2.40260365558825
"huar1255",1.83641951780047
"huas1242",2.19622438378343
"huay1240",2.52316674142583
"huba1236",1.7256124642386
"hueh1236",2.19795859735778
"huic1243",1.8959999149393
"huml1238",1.66561454568691
"hung1274",4.01663544715462
"hung1278",3.11956025237406
"hunz1247",3.99503601433217
"hupa1239",1.61356325431375
"hupd1244",1.01558544597974
"iaai1238",2.61462023294009
"iban1261",5.09174815166307
"iban1264",2.17249280473454
"ibib1240",3.20293333765734
"icel1247",3.58916301079859
"idaa1241",2.2740372170512
"idom1241",3.67961657369003
"ifee1241",3.79582612663439
"iged1239",3.94194812361861
"igna1246",2.3348033327918
"igoo1238",4.19094432930834
"ikkk1242",2.71698386893354
"ikpe1245",1.22731832339013
"ikwe1242",3.55128173543133
"ilok1237",2.57006747850762
"imba1240",2.42924730514053
"imon1245",2.33598508918576
"inap1243",1.71556163265405
"indo1316",2.10174356924275
"indo1317",2.46210156079942
"inga1252",2.3348849207226
"ingu1240",3.70988004495202
"inor1238",2.70540721996197
"iqui1243",2.35973791967903
"iraq1241",1.95404342345842
"irar1238",2.68977435664509
"irig1241",3.86564457207569
"iris1253",3.62380137806947
"irul1243",1.10246103434735
"ishk1246",2.73743261174108
"isok1239",3.80482470531651
"isth1244",1.28796533961877
"ital1282",2.6761345037745
"itel1242",2.06506455340544
"iumi1238",2.22746992440717
"ivat1242",2.35123953877628
"iwai1244",2.53300928395488
"iwam1256",1.77196285202291
"iyiv1238",3.7318594615918
"iyow1239",1.71167903723797
"izer1241",3.75950538986022
"izon1238",5.02683916202086
"jahh1242",1.59835775405203
"jama1261",2.36751458918442
"jams1239",1.40465748853728
"japh1234",1.2931068979499
"japr1238",1.05469700016288
"jaqa1244",1.24325357819097
"jaru1254",2.47727299368841
"jauj1238",2.5864260449272
"jaun1243",3.06389205274132
"java1254",2.30882684182906
"jebe1250",1.11681815568395
"jeme1245",1.29873234599995
"jenn1240",1.14120889548409
"jere1244",3.51676483184298
"jica1244",1.39496018219335
"jita1239",3.42653359293543
"jola1262",3.27189298467582
"jola1263",3.17372734837929
"jowu1238",3.55653779450092
"juan1238",1.64108927960805
"jude1256",2.48227332827894
"juho1239",2.95141389557703
"juma1249",1.73782145145813
"jumj1238",3.78895205033515
"jung1240",2.27157032572248
"jurm1239",5.7482461865661
"juru1256",2.09061470138253
"kaba1278",3.83598309858356
"kabi1261",2.94085220394714
"kaby1243",2.50753940734564
"kach1280",1.05231636951524
"kadi1248",1.70930841774238
"kafa1242",3.81503870686241
"kagf1238",3.91118919519782
"kagu1239",3.5549947617544
"kahe1238",3.77706039138188
"kain1272",1.84200628519345
"kaiw1246",1.88489491683035
"kaka1265",3.74653584626192
"kako1242",4.19763198355498
"kala1377",2.11976350274567
"kala1381",5.24414542080925
"kala1399",1.71108926058643
"kalm1243",1.724535668568
"kama1365",2.47310280748558
"kama1367",1.88814344384338
"kama1373",1.80150640315107
"kamb1297",3.86537371368355
"kamb1299",2.13046869164697
"kamb1316",2.11109258284114
"kamw1239",1.90138717701358
"kang1280",3.15000950553545
"kang1281",1.53137933798118
"kang1288",4.28689635491916
"kara1462",3.58269768964198
"kara1464",3.19902570302532
"kara1467",2.87749706552342
"kara1474",3.86124471425711
"kara1476",2.38050308633551
"kara1478",2.58736465457359
"kara1500",1.86696292722869
"karb1241",1.33404637234524
"kare1335",3.99689015380353
"kare1338",2.70342045690428
"kari1311",1.79094309429654
"kase1253",2.97669017785683
"kash1277",2.30411970780745
"katc1249",3.945128442845
"kawa1283",2.38290326826591
"kaxa1239",2.40653931100776
"kaxu1237",1.85078796238299
"kaya1319",4.07257463107521
"kaya1329",1.35118407686216
"kaya1330",1.61325193821412
"kayt1238",2.40436389932455
"keig1242",4.58641938977209
"kekc1242",2.75046947858812
"kela1255",2.28195058555378
"kele1255",4.1872697224741
"keli1248",5.68730395892557
"keme1240",4.01445524996596
"kens1251",4.10663175481109
"keny1279",3.32839541526902
"keoo1238",2.29518681964007
"kera1255",1.98458817600779
"kete1252",3.68867360713109
"kett1243",1.5568172865535
"kgal1244",3.95442953784071
"khak1248",3.13280210062484
"kham1282",1.44654840841435
"khan1273",4.21321426606572
"khar1287",1.66772734861937
"khas1269",2.06407970464217
"khez1235",1.16138497675013
"khmu1256",1.63681412042829
"kich1262",2.70592883842901
"kiku1240",3.98162591274037
"kild1236",3.92548593451479
"kima1244",2.67134166790225
"kima1246",1.89755779531542
"kinn1249",1.37525067621531
"kiny1244",3.44227029475447
"kiow1266",1.65275549679702
"kips1239",4.74216286146029
"kirg1245",3.20874009205337
"kiri1254",4.94023412422589
"kisa1263",3.42210550532433
"kist1241",2.18033076637766
"kita1249",3.89734960091381
"kitj1240",3.29377993023145
"kitu1245",3.32002736206784
"klao1243",4.24698763092066
"koal1240",3.26511393770509
"koas1236",2.74063280706219
"koda1255",1.27161321840831
"kofy1242",2.02627719747432
"koho1244",1.88510604783161
"kohu1244",2.83941830570089
"koka1244",2.21493221946834
"kokb1239",1.06428407254324
"koko1269",2.27253559355105
"komc1235",4.26377736497542
"komi1268",3.7722956195747
"komi1269",3.58344047240094
"komi1277",3.72032799732231
"komo1258",2.6118437403889
"komo1260",3.71290831927041
"kond1295",1.18137002627955
"kond1303",2.72555517919514
"konk1267",2.59920113345567
"konk1269",2.79886778271746
"konn1242",2.95107939091039
"koon1245",4.13667181110208
"koor1239",4.08715265870452
"kore1280",3.30053327842745
"kore1283",2.9083926041439
"kork1243",1.65144768930303
"korr1238",1.62981431982269
"koru1247",2.65598759691589
"kory1246",2.012368924136
"kosh1246",4.10385541468824
"kota1263",1.28898347515054
"kota1272",3.94545803874069
"koya1251",1.00235575013903
"koya1253",3.68960047985517
"koyr1240",3.93844182006338
"koyr1242",3.98285787207701
"kpan1246",3.74430674830865
"krac1238",4.00617525228542
"kren1239",1.80149078676875
"kris1246",2.24842296656487
"kron1241",4.20390763906364
"kuan1247",3.35958039517763
"kuii1252",1.10939906561002
"kuik1246",1.0440474512923
"kuka1246",2.22279439723431
"kuku1273",2.34333836258024
"kulu1253",1.68141287970381
"kuma1273",2.63187253756633
"kumb1268",1.8012739688912
"kumi1248",3.32565325853346
"kumy1244",3.30188866873535
"kumz1235",2.3407677262774
"kung1258",2.11917164755246
"kung1261",3.01969671277701
"kuni1267",1.50184642200961
"kuni1268",3.2683418215859
"kunj1245",1.5848221979688
"kuny1238",3.1239193358403
"kuoo1238",2.68927346709854
"kups1238",4.41435723543805
"kura1250",3.61085951276781
"kuri1259",3.31044712472842
"kurr1243",2.46620923052882
"kurt1248",1.22080201169145
"kuru1302",1.05329564332805
"kusa1250",2.95743660940497
"kute1248",3.72901099748885
"kuuk1238",1.83016396138128
"kuvi1243",1.05130846791977
"kuwa1246",2.99070489539763
"kwai1243",2.71636133149988
"kwak1269",2.31729758074719
"kwam1249",3.12828665313919
"kwam1250",3.5016300381865
"kwam1251",3.40096264983333
"kwan1273",3.51731922774773
"kwan1276",3.87959811898641
"kway1241",3.57863439030623
"kwes1244",3.40840348413021
"kwin1241",2.77463524841393
"kwom1262",1.84951505243788
"kyen1242",3.35793923478274
"kyer1238",1.53649219679928
"lada1244",1.53970127004423
"lagw1237",1.90824610406032
"lahu1253",1.43834819805129
"lakk1238",2.06273986032882
"lakk1252",3.72774822264239
"lako1244",4.01548269495609
"lako1247",2.21846346628732
"lama1275",2.82101495587292
"lama1288",1.92278097446231
"lamb1269",3.37903262434353
"lamb1276",2.39739524119721
"lamn1239",4.25791862515702
"lamu1254",1.60991879938988
"lang1320",3.52661215231904
"lang1322",4.44081257898445
"lang1324",4.06926295229618
"laoo1244",1.56132598176043
"lard1243",4.23914719935561
"latu1238",1.92521483125575
"lave1249",1.89619259401171
"lazz1240",2.94470711590671
"leal1235",1.13717915276688
"lega1249",3.65959105017782
"legb1242",3.30241813479981
"lele1264",3.85855659271305
"lele1266",3.78188116159681
"lele1276",1.88169015865702
"lena1238",1.83746253118742
"lend1245",5.65632526700556
"leng1258",3.37722494880372
"lepc1244",1.88811406094933
"lese1243",5.99275324936204
"leti1246",2.7039237043351
"lezg1247",4.37425481919808
"libe1247",3.64885460233279
"liby1240",1.86986864452087
"ligb1244",3.60244888295369
"ligu1248",2.63610809736994
"liji1238",3.53267159891626
"lika1243",3.46099608664384
"limb1268",4.30252390672208
"lish1246",1.87384559550596
"lisu1250",1.08495042569004
"lith1251",3.00176372291006
"lizu1234",1.26487421993456
"logb1245",3.98555098306607
"logo1259",6.01941981248064
"loko1255",3.72872191240421
"loma1260",3.82837048837723
"long1387",3.1097461082945
"loni1238",2.61117781674433
"loth1237",1.13701458519055
"lowa1242",1.50854078692044
"lowe1385",2.72688077070398
"lowe1415",2.66222585010048
"loxi1235",1.0980040761135
"luch1239",3.49489680003441
"lugb1240",5.67999509179785
"lukp1238",3.03898174882911
"lumu1239",5.75628156840233
"lund1266",3.81128096485835
"luok1236",3.87230064675446
"lush1249",1.12906076042347
"lusi1240",2.25886618330233
"luuu1242",1.6653360447611
"luva1239",3.69264341606405
"luwo1239",3.94849546353118
"luxe1241",3.54156607772997
"luya1241",3.86249298705418
"lyel1241",2.98724159058355
"maas1239",3.82636551318831
"maay1238",2.45621752930381
"maba1273",4.05951276109365
"maba1277",4.02611153568822
"maca1259",1.72889805486465
"maca1260",1.66435466641547
"mace1250",2.56153866752398
"mach1266",3.68539693031017
"mach1267",2.02991635767241
"mach1268",1.98547219700304
"macu1259",1.68913228665206
"macu1260",2.46638725788455
"mada1282",3.811822831595
"mada1293",1.72703990432998
"madi1260",5.58727194731751
"madn1237",3.05371454655022
"mafe1237",2.64432887932795
"maga1260",2.6987305672863
"mait1250",2.50086001804636
"maka1304",4.05967642673812
"maka1311",2.90602160685089
"mako1251",4.06219338630656
"maku1278",1.77463568911701
"mala1464",1.03467894874641
"mala1522",1.73372005251338
"mall1246",1.46675544856186
"malo1243",2.35777794649184
"malt1254",1.99828927780132
"mama1271",3.39165635510202
"mama1278",1.78256584645576
"mamb1294",2.79724144418269
"mamb1296",3.92949804450092
"mamm1241",2.42179635518852
"mamp1244",2.62262953001931
"mana1288",1.11303914181188
"mana1295",2.59891402350459
"manc1252",1.99899893417968
"mand1415",1.00464071274986
"mand1436",3.6820388149339
"mang1381",2.8032068551564
"mang1382",1.28749081952697
"mang1394",5.59545925626175
"mani1292",1.34263675160846
"mann1248",3.28953248863013
"mans1258",3.79322146316822
"many1261",3.86472897833851
"maon1238",1.06029058922672
"maor1246",2.38374848669695
"mapo1246",1.58664962676467
"mapu1245",2.19136436089776
"maqu1238",1.47185267338808
"mara1378",2.92803078650784
"mara1385",2.80749278382992
"mara1386",1.69637059104231
"mara1404",2.24657656742558
"marg1251",3.34480903432144
"marg1253",2.18041425134074
"marg1265",1.79052259216048
"mari1417",1.92514873312081
"mari1419",1.65313053340696
"mari1424",1.95860569073333
"mart1254",1.89325498982478
"mart1255",2.27660356395494
"marw1260",2.89505607306998
"masa1299",3.44754340183165
"matb1237",2.55857013298108
"mati1255",2.795611607501
"mats1244",2.79751769644463
"matu1259",3.69841196537274
"maun1240",2.02283085334562
"mawa1270",2.0935389160117
"maxa1247",1.89819775999008
"maya1280",1.89763630052778
"mayo1261",3.20721874949593
"maza1291",2.52254620557082
"mbaa1245",3.45953568486728
"mbal1255",3.41823153081127
"mbar1253",2.05132880633427
"mbay1241",5.26476234780416
"mbee1249",4.5157296267828
"mboc1235",3.2707286796955
"mbuk1240",3.8652108402561
"mbuk1243",1.71101016792447
"mbum1254",2.43352463665645
"mbuu1238",3.70139415670618
"mbya1239",1.68571114701851
"medu1238",4.23533089056829
"meen1242",1.48449323432299
"mehi1240",2.76832783916771
"mehr1241",2.02998220832023
"mend1266",3.71659691141706
"mere1246",1.81224130623415
"meru1245",3.63782583327981
