"glottocode","series_markedness_fullness"
"halb1244",3.78479329099781
"halh1238",4.66415234157889
"halk1245",3.48671297172916
"hame1242",3.42655090979534
"hang1258",4.79268107021972
"hang1260",4.3391585293705
"hang1263",4.37919906021917
"hara1271",3.44793304405611
"haus1257",5.39175341574325
"hawa1245",4.08970133938792
"haya1250",3.36620859139902
"hdii1240",3.46512079324844
"hebr1245",5.22640178901741
"heib1243",3.35214038067734
"hela1238",3.39300944550108
"here1253",5.15758309744562
"hili1240",4.9374191081595
"hind1269",2.70804436446227
"hixk1239",6.08701150692199
"hmon1264",3.85963712708301
"hoav1238",4.41026155847531
"holo1240",3.03612229108685
"hooo1248",5.41945178083649
"hopi1249",4.4326426088419
"huaa1248",2.85402781895911
"hual1241",4.30507876190593
"huam1247",5.24804527896347
"huam1248",4.56147474533519
"huar1255",3.23502048090416
"huas1242",4.45854827712943
"huay1240",4.48940285780967
"huba1236",4.19263564416997
"hueh1236",3.11615548888784
"huic1243",3.57622897033469
"huml1238",2.85865667037172
"hung1274",4.43849071498413
"hung1278",4.50388632661763
"hunz1247",4.15093389865195
"hupa1239",5.45468295389619
"hupd1244",2.36450960693111
"iaai1238",4.2773103394799
"iban1261",3.17781038628392
"iban1264",3.40311345275485
"ibib1240",2.96256082322456
"icel1247",3.07592724084863
"idaa1241",3.70213210104811
"idom1241",3.09322354566561
"ifee1241",5.14786111246571
"iged1239",3.65820929328675
"igna1246",3.53935929564818
"igoo1238",3.88324992579289
"ikkk1242",3.72657025508587
"ikpe1245",3.60790367492702
"ikwe1242",4.80185882182328
"ilok1237",3.26019663043021
"imba1240",4.73384107912425
"imon1245",2.34699355026118
"inap1243",5.80762043280061
"indo1316",3.46103067184184
"indo1317",4.59809033240959
"inga1252",5.21573970323467
"ingu1240",3.53405013698146
"inor1238",4.22019615506643
"iqui1243",3.79248701751697
"iraq1241",6.11525649719491
"irar1238",3.40732893135979
"irig1241",4.43406166999382
"iris1253",3.72687709380809
"irul1243",3.3900612822842
"ishk1246",3.40848804235952
"isok1239",4.54889609217456
"isth1244",2.891763710362
"ital1282",2.49542372498464
"itel1242",5.33846280156159
"iumi1238",6.41069511196048
"ivat1242",4.85204812204003
"iwai1244",4.04528174463808
"iwam1256",2.20528459475198
"iyiv1238",2.05965552482679
"iyow1239",3.49678600223539
"izer1241",4.53611966549524
"izon1238",4.24974834647935
"jahh1242",2.27019322745511
"jama1261",5.10338846733092
"jams1239",3.59162631726372
"japh1234",2.22861206711681
"japr1238",2.9595664867731
"jaqa1244",3.93817509670657
"jaru1254",2.63122938330568
"jauj1238",2.76420029930992
"jaun1243",3.26549635519099
"java1254",3.08611330934649
"jebe1250",4.40260572935399
"jeme1245",4.99464540716347
"jenn1240",5.37800587561694
"jere1244",3.64149829167923
"jica1244",4.82799511123198
"jita1239",2.8456359513893
"jola1262",3.45782155962921
"jola1263",3.55312780750948
"jowu1238",2.36815522862669
"juan1238",2.90421320368343
"jude1256",3.81867653466562
"juho1239",3.04952980075804
"juma1249",5.11921734232582
"jumj1238",5.09975794100516
"jung1240",5.33150474555383
"jurm1239",4.13443130784423
"juru1256",4.45268800980832
"kaba1278",5.77870738087672
"kabi1261",3.81684802842429
"kaby1243",4.29295837722485
"kach1280",4.23605413432162
"kadi1248",5.05889451956057
"kafa1242",4.67244109720899
"kagf1238",2.52615138804183
"kagu1239",3.81764105036927
"kahe1238",4.59771307170877
"kain1272",4.94917926799521
"kaiw1246",4.12980217759942
"kaka1265",2.15034524623023
"kako1242",5.51254626373356
"kala1377",4.29397050225575
"kala1381",5.62525603383263
"kala1399",4.82654331633585
"kalm1243",4.28468741099111
"kama1365",3.84119740003138
"kama1367",4.32280386911666
"kama1373",3.18229347565015
"kamb1297",5.68093379262367
"kamb1299",4.94632558375817
"kamb1316",3.90782871833737
"kamw1239",4.81177433334922
"kang1280",5.23459666308723
"kang1281",4.80308352932875
"kang1288",3.47837155474091
"kara1462",4.88215048076806
"kara1464",5.61234151708091
"kara1467",4.10100790080415
"kara1474",4.14653583620149
"kara1476",3.51696161440096
"kara1478",3.74836601706001
"kara1500",3.97218034235787
"karb1241",5.70588194640824
"kare1335",5.2775649275229
"kare1338",3.98877371034835
"kari1311",4.75070950837244
"kase1253",3.28340018504021
"kash1277",4.60952467259064
"katc1249",4.65177413488845
"kawa1283",2.73221930662362
"kaxa1239",3.60272959580247
"kaxu1237",4.2147941749976
"kaya1319",3.88824208737817
"kaya1329",3.90252270264526
"kaya1330",2.44269517989054
"kayt1238",5.5515150468268
"keig1242",3.6020746005733
"kekc1242",1.78376719116618
"kela1255",3.05546255782899
"kele1255",4.17960617023153
"keli1248",3.72659319079277
"keme1240",4.52270774320306
"kens1251",1.91584229272944
"keny1279",3.19008746122399
"keoo1238",3.81951188965664
"kera1255",4.38321920658785
"kete1252",5.85607454069963
"kett1243",2.85636119354275
"kgal1244",3.63685575994964
"khak1248",4.41825321991519
"kham1282",2.8429411825401
"khan1273",4.70468516122844
"khar1287",3.33259857744819
"khas1269",4.18305526710743
"khez1235",2.79008831363828
"khmu1256",3.32804146845958
"kich1262",5.09036786324274
"kiku1240",4.97671651530653
"kild1236",5.88920356564006
"kima1244",2.06560536950913
"kima1246",4.9873608006066
"kinn1249",4.21970184581338
"kiny1244",2.42198384131839
"kiow1266",4.1922613127486
"kips1239",4.23504015560791
"kirg1245",4.98191161881621
"kiri1254",5.79103973873325
"kisa1263",4.38987306335656
"kist1241",5.46415518350971
"kita1249",4.32285165075779
"kitj1240",4.81279034058567
"kitu1245",4.46692492094154
"klao1243",3.15460441491827
"koal1240",4.93948887432895
"koas1236",4.3221855413753
"koda1255",2.74236392241476
"kofy1242",4.93795787623729
"koho1244",4.01122166437755
"kohu1244",4.3762828046296
"koka1244",4.37908787327964
"kokb1239",5.23986555481668
"koko1269",4.46093633693606
"komc1235",6.27938227873349
"komi1268",2.47712421790606
"komi1269",1.05802919217128
"komi1277",3.06705815990686
"komo1258",3.57872904671966
"komo1260",4.67081333626909
"kond1295",4.55316650820689
"kond1303",6.13931167449814
"konk1267",3.74483896951058
"konk1269",2.15214858281251
"konn1242",3.65790735209522
"koon1245",4.50225663632243
"koor1239",2.34179857770704
"kore1280",3.40655379310159
"kore1283",2.72449553084538
"kork1243",3.84340257615201
"korr1238",3.58537629714619
"koru1247",4.30364524653131
"kory1246",4.36534193736183
"kosh1246",3.44907075335403
"kota1263",5.40926662424055
"kota1272",4.78180649645894
"koya1251",3.40792673549981
"koya1253",3.84390910391733
"koyr1240",4.86943195863679
"koyr1242",3.18303740378245
"kpan1246",2.34205348944599
"krac1238",3.68091828673462
"kren1239",2.47600385577629
"kris1246",4.53514539985081
"kron1241",4.56515347503069
"kuan1247",3.28139343216695
"kuii1252",4.41457243606545
"kuik1246",2.54463372167136
"kuka1246",4.98634824001528
"kuku1273",3.49700375019227
"kulu1253",4.28358657029117
"kuma1273",3.0731163580471
"kumb1268",4.58275207081546
"kumi1248",4.80127606625902
"kumy1244",4.33337450457205
"kumz1235",2.54101269565859
"kung1258",5.30540380603105
"kung1261",5.96235627993763
"kuni1267",3.00226669037942
"kuni1268",2.29023577832354
"kunj1245",3.23066992641906
"kuny1238",4.65645489066911
"kuoo1238",3.64473547082893
"kups1238",6.08684175202698
"kura1250",3.71510833867494
"kuri1259",4.28745633841045
"kurr1243",3.5450117347276
"kurt1248",3.76463095274921
"kuru1302",4.20547064592086
"kusa1250",2.23711276005889
"kute1248",4.67425241082403
"kuuk1238",4.54980924211305
"kuvi1243",4.48511255565025
"kuwa1246",5.42621061474051
"kwai1243",3.17737955447775
"kwak1269",5.37302375655932
"kwam1249",4.78577632436742
"kwam1250",3.30095502455485
"kwam1251",3.56609417082083
"kwan1273",3.82433856003041
"kwan1276",4.57401776761979
"kway1241",3.50871954644189
"kwes1244",5.65228722288818
"kwin1241",3.57602091079384
"kwom1262",6.26422899354695
"kyen1242",3.59079261850332
"kyer1238",4.02033915627039
"lada1244",4.86292583208497
"lagw1237",4.53967092847101
"lahu1253",4.59641926303824
"lakk1238",3.46786710722437
"lakk1252",4.73623070819548
"lako1244",4.80307788746978
"lako1247",2.46155618598446
"lama1275",4.52179523280464
"lama1288",3.7140842630071
"lamb1269",3.75779172939567
"lamb1276",3.61405266739525
"lamn1239",3.15875133404358
"lamu1254",5.13718645807083
"lang1320",4.89923846832805
"lang1322",2.55704200621322
"lang1324",2.65226143186982
"laoo1244",4.20377822696336
"lard1243",2.75307572782935
"latu1238",5.13261546298245
"lave1249",5.61187958515581
"lazz1240",2.29419643452991
"leal1235",2.9942965533312
"lega1249",5.54565642542896
"legb1242",3.14069555939181
"lele1264",3.08106556514339
"lele1266",2.43332095329431
"lele1276",6.16924714282217
"lena1238",3.10437474548584
"lend1245",3.35525354630221
"leng1258",3.61549299356745
"lepc1244",3.76889918456315
"lese1243",4.22299966561763
"leti1246",4.69959118302459
"lezg1247",3.19576683899604
"libe1247",3.78451718331621
"liby1240",3.8351856153878
"ligb1244",4.07501127489617
"ligu1248",2.55557726098539
"liji1238",4.0948630362906
"lika1243",3.05651407092919
"limb1268",1.86677430786732
"lish1246",4.01722379568232
"lisu1250",2.26172756729464
"lith1251",3.40694517066133
"lizu1234",2.11175221585802
"logb1245",2.60834572344764
"logo1259",2.41284870431275
"loko1255",4.64345928901011
"loma1260",4.34916555111169
"long1387",2.29276502960625
"loni1238",4.23372350808185
"loth1237",3.83062802446088
"lowa1242",3.944680531183
"lowe1385",5.00453236374329
"lowe1415",5.03242182994661
"loxi1235",3.08297220606642
"luch1239",4.73996621143846
"lugb1240",3.9559549104557
"lukp1238",4.25869496740524
"lumu1239",4.16336530428466
"lund1266",4.79933752597583
"luok1236",4.52609731009194
"lush1249",4.07593942068015
"lusi1240",3.93334557246496
"luuu1242",3.31675092226397
"luva1239",4.0891353827714
"luwo1239",5.3156118889305
"luxe1241",3.24510531090313
"luya1241",2.83798848541292
"lyel1241",4.15271964754116
"maas1239",2.92068264655713
"maay1238",3.13976895580291
"maba1273",4.72163985955739
"maba1277",6.21965955490248
"maca1259",5.18884619108656
"maca1260",2.58595397538751
"mace1250",5.1794567453633
"mach1266",4.37568160435655
"mach1267",3.69074384339422
"mach1268",4.73095303915682
"macu1259",3.34060170297935
"macu1260",3.58705377869177
"mada1282",4.89034371739265
"mada1293",3.60791901861265
"madi1260",3.57278547695452
"madn1237",3.41439740852018
"mafe1237",3.02830682717143
"maga1260",2.94405501845379
"mait1250",3.04176135455711
"maka1304",2.99360820554608
"maka1311",5.74955087304468
"mako1251",6.15712530230158
"maku1278",4.15895822730679
"mala1464",2.81202301313552
"mala1522",3.161157125978
"mall1246",3.4615553540487
"malo1243",4.88660916816011
"malt1254",3.85838459947726
"mama1271",4.89184135238623
"mama1278",4.51118516595374
"mamb1294",4.63035680604221
"mamb1296",3.948742849436
"mamm1241",2.45682497104443
"mamp1244",3.65905176759971
"mana1288",4.54437861439035
"mana1295",3.15483765078811
"manc1252",0.379901691641229
"mand1415",4.07858326412851
"mand1436",4.82346207896657
"mang1381",3.70760580432487
"mang1382",3.63874634846575
"mang1394",4.21268972763288
"mani1292",6.47346172573489
"mann1248",4.32542257361765
"mans1258",4.90946686459282
"many1261",2.70292867485528
"maon1238",1.53849762849658
"maor1246",1.29716379876888
"mapo1246",2.74056711499646
"mapu1245",3.70724746431631
"maqu1238",2.09265465586179
"mara1378",3.57035331786389
"mara1385",3.64214364113156
"mara1386",3.8657005024339
"mara1404",4.05098849030519
"marg1251",3.58400743652829
"marg1253",3.48113047528713
"marg1265",4.41122220911173
"mari1417",3.00065579480684
"mari1419",4.689400241848
"mari1424",5.71206523705191
"mart1254",4.06091653274262
"mart1255",4.63513802447558
"marw1260",3.74472121549703
"masa1299",4.43302596836333
"matb1237",1.77242894697969
"mati1255",3.62405745953793
"mats1244",4.43683991084776
"matu1259",5.66438405875425
"maun1240",3.32787127735085
"mawa1270",5.848519671634
"maxa1247",3.72231485429356
"maya1280",2.71825677033651
"mayo1261",4.75991393161594
"maza1291",5.33569408741184
"mbaa1245",4.33810513831294
"mbal1255",3.99640397904571
"mbar1253",2.83853631917834
"mbay1241",3.43358828796275
"mbee1249",3.01623276087283
"mboc1235",4.59922696482265
"mbuk1240",2.66406832746557
"mbuk1243",4.23690856427805
"mbum1254",4.58219153622756
"mbuu1238",3.78140706840376
"mbya1239",4.42773145420807
"medu1238",4.48296690064267
"meen1242",5.18920015696914
"mehi1240",2.97872615305263
"mehr1241",5.79973133546061
"mend1266",5.05736506825531
"mere1246",2.23672150844122
