b	d	ɖ	ɡb		ɡ	5/6	0.9249749450079242
p	t		kp	c	k	5/6	0.9470461011403796
v	z		-			2/5	0.7514127295677389
f	s		-			2/5	0.8005365943603209
4/4	4/4	1/4	2/2	1/4	2/4
1.0	1.0	0.17325416647918152	1.0	0.4409264090057112	0.818888186995482
