b	d̪	dz		ɡ	4/5	0.9061736215096962
f		s		x	3/5	0.7739659997104078
p	t̪	ts	t̠ʃ	k	5/5	1.0
3/3	2/3	3/3	1/3	3/3
1.0	0.8771182303113406	1.0	0.5329899326169313	1.0
