b	d	ɡb	ɟ	ɡ	ɡʷ	6/6	1.0
ɓ		-			-	1/4	0.4064462327094796
p	t	kp	c	k	kʷ	6/6	1.0
v	z	-		ɣ		3/5	0.9464086533061742
f	s	-				2/5	0.7728240731838497
5/5	4/5	2/2	2/5	3/5	2/4
1.0	0.9842172133246537	1.0	0.7745454550723415	0.8688849767783646	0.7296940146623353
