b	d	ɡb	ɟ	ɡ	ɡʷ	6/6	1.0
ɓ		-			-	1/4	0.4064462327094796
p	t	kp	c	k	kʷ	6/6	1.0
3/3	2/3	2/2	2/3	2/3	2/2
1.0	0.9734318947077167	1.0	0.9483002079027533	0.9942958712195662	1.0
