b	d̪	d		ɟʝ	ɡ	5/6	0.8880175257580777
b̰	t̪̰				ɡ̰	3/6	0.507755998813094
b̤		d̤			ɡʱ	3/6	0.6810422378920044
			z			1/6	0.40714825167277374
	-		z̤	-		1/4	0.44001715757308457
p	t̪	t	ts		k	5/6	0.9627275887148198
			s			1/6	0.5171952004422393
pʰ		tʰ			kʰ	3/6	0.6686842446367921
5/8	3/7	4/8	4/8	1/7	5/8
0.7623881705941181	0.7183011400752414	0.9257982104901754	0.8046935241142646	0.37201676985166676	0.8003645828356167
