	ðʼ	ɮʼ	sʼ				3/7	0.6234995874561662
	ð		z		ʁ	ʕ	4/7	0.5807788867888458
f	θ	ɬ	s	ʃ	χ	ħ	7/7	1.0
1/3	3/3	2/3	3/3	1/3	2/3	2/3
0.6529183676217598	1.0	0.9048884957099267	1.0	0.7731836729818441	0.989277211604608	0.988988033236322
