	kx	1/2	0.7361363659786503
	d̠ʒ	1/2	0.8100490256595845
ntsʼ	n̠t̠ʃʼ	2/2	1.0
tsʰ	t̠ʃʰ	2/2	1.0
tsʼ	t̠ʃʼ	2/2	1.0
	n̠d̠ʒ	1/2	0.5267891841101856
	ŋkx	1/2	0.3672644518745347
3/7	7/7
0.37206421136411927	1.0
