p		t			tʷ	k	kʷ	5/8	0.735512908232441
b	bʷ	d	d̪̚	d̠ʒ	dʷ	ɡ	ɡʷ	8/8	1.0
ɓ	ɓʷ	ɗ		-	ɗʷ		-	4/6	0.7663072868239805
			z	ʒ	zʷ		ʒʷ	4/8	0.4849446089043855
mb		nd		n̠d̠ʒ		ŋɡ		4/8	0.8503245393262949
			s	ʃ	sʷ		ʃʷ	4/8	0.5917722503222257
4/6	2/6	4/6	3/6	4/5	5/6	3/6	4/5
0.77457487033436	0.31301555384777074	0.9406572679881698	0.558014384909439	0.5150213069402506	0.985683686689712	0.8118096695790433	0.9899916975536993
