f	fʷ	s	ʃ	sʷ	ʃʷ	6/6	1.0
v		nz				2/6	0.7563389732516516
2/2	1/2	2/2	1/2	1/2	1/2
1.0	0.9721589332776838	1.0	0.7843079521830666	0.429550356483215	0.5422640305835951
