b	d	dz	d̠ʒ	ɖʐ	ɟ	ɡ		7/8	0.9835988035354989
v		z	ʒ	ʐ	ʝ			5/8	0.7113648987062
p	t	ts	t̠ʃ	ʈʂ	c	k	q	8/8	1.0
f		s	ʃ	ʂ	ç	x	χ	7/8	0.8974273404488528
4/4	2/4	4/4	4/4	4/4	4/4	3/4	2/4
1.0	0.9036894656578184	1.0	1.0	1.0	1.0	0.9591979237445315	0.8105108689925634
