p	t̪	ʈ	t̪ʲ	c̟	c	k	cʷ	kʷ	9/9	1.0
1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
