v	ð					2/6	0.8725228154881293
	s	ʂ	ɬʲ	ç	çʷ	5/6	0.808928179065041
1/2	2/2	1/2	1/2	1/2	1/2
0.2389466954399098	1.0	0.7852344022042395	0.8304134548002803	0.7390282739435193	0.6313192799283682
