	labial:+;coronal:-;anterior:0;distributed:0;dorsal:-;front:0;round:-	labial:-;coronal:+;anterior:+;distributed:+;dorsal:-;front:0;round:0	labial:-;coronal:+;anterior:-;distributed:-;dorsal:-;front:0;round:0	labial:-;coronal:+;anterior:+;distributed:+;dorsal:-,+;front:+;round:0	labial:-;coronal:+;anterior:+;distributed:+;dorsal:+;front:+;round:0	labial:-;coronal:+;anterior:-;distributed:+;dorsal:+;front:+;round:0	labial:-;coronal:-;anterior:0;distributed:0;dorsal:+;front:-;round:0	labial:-,+;coronal:+;anterior:-;distributed:+;dorsal:+;front:+;round:+	labial:-,+;coronal:-;anterior:0;distributed:0;dorsal:+;front:-;round:+	count	markedness_count
periodicGlottalSource:-;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	p	t̪	ʈ	t̪ʲ	c̟	c	k	cʷ	kʷ	9/9	1.0
	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1
	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
