variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
mu,3.900770516375,3.89259815,0.08568399733272876,0.07087072628999971,3.7647540250000002,4.0551841049999995,1.2128728818113852,224.6398168598908,1022.0925642363497
sigma,4.49218499905,4.6917214,0.7157723357915099,0.6229464882899998,3.0253843099999997,5.3599413,1.9476058569055128,2.7769217445438854,15.367986921792605
t_half,0.7474952084825,0.71092648,0.1594434719443136,0.12342781399199992,0.5828472035000001,1.07837221,1.562363986973652,3.5265593407292206,16.62303266904643
tau,0.9189703204275,0.7742562850000001,0.6883015943776465,0.7333955106870002,0.26397922,2.1700886799999997,2.7705223137776587,2.3430908002489574,20.896370106400106
