variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
mu,3.617467325,3.6194249999999997,0.7673914470255571,0.7834206659999994,2.308267,4.8850324999999994,1.0094528994008267,85.19081796408345,289.320739780581
sigma,0.2586337435,0.258365,0.005223860832344752,0.005576058600000021,0.25051135,0.26738304999999996,1.0044318546109463,42.183271470016706,402.70519804625695
t_half,90.2488672,88.5877,14.94857966119282,14.675367840000003,69.159515,117.9859,1.000248806621079,119.02285511645272,192.59851883263386
tau,0.0634553672,0.0630231,0.01327997745644909,0.01488389553,0.041243655000000004,0.08430158,1.061151103515166,15.134572393949016,13.111048073086973
