variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
mu,3.99585041,3.99583,0.013240994513850876,0.013321160999999701,3.9743065,4.0175515,1.0004857241642406,3012.20107868999,2994.6217172284323
sigma,0.56722012725,0.5814565,0.11898451637006814,0.12940206929999998,0.35944000000000004,0.7375564499999999,1.2606675544661274,6.324298294023093,32.92822775434331
t_half,0.72610719425,0.6829025,0.1760488037023577,0.13995521609999997,0.52517005,1.065682,1.1875812498229308,8.13883323565679,37.419876172592005
tau,0.273445241,0.2720045,0.06755594433581841,0.07953037049999999,0.16141635000000001,0.38245569999999995,1.2769063772636224,6.079599474952761,15.051007648479974
