variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
mu,3.6172150375,3.61870415,0.21730300879088682,0.2160880604400002,3.262007965,3.9669091549999997,1.00675674737079,813.5002518935554,1268.5242987775462
sigma,3.9400641247,3.9464995,0.1401749905118166,0.13679787114000014,3.700279925,4.1619207000000005,1.0696413897738823,19.13070168920928,68.75647829836204
t_half,2.1259575138,2.1148350000000002,0.1775813652316662,0.17124326520000013,1.85708471,2.44006376,1.0274605869291338,81.7895297407791,487.3649039180403
tau,0.55162765404,0.5180766400000001,0.24596283729241022,0.29467611261899984,0.2443329335,1.0175826399999996,1.2140356596827047,6.917536842764089,43.02958229789605
