	tˀ			-			1/6	0.2579311064748575
b	d	ɡ	ɡʷ				4/7	0.981044578797581
	dˀ			-			1/6	0.2658480010833909
	t	k	kʷ	-	qʷ	q	5/6	0.7404437365818212
	sˀ					ʃˀ	2/7	0.7635150479913251
	z	ɣ	ɣʷ	ʕ		ʒ	5/7	0.7481506553502173
	zˀ	ɣˀ	-			ʒˀ	3/6	0.7584636072828239
f	s	x	xʷ	ħ		ʃ	6/7	0.9860138373173543
2/8	8/8	5/8	4/7	2/5	1/8	5/8
0.41226672849326573	1.0	0.9079189880463012	0.8509334410967508	0.9650394769045825	0.28907092767731934	0.9107216865111352
